,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,origindate.datatype,origindate.type,origindate.value,employees.datatype,employees.type,employees.value,officialname.xml:lang,officialname.type,officialname.value,profit.datatype,profit.type,profit.value,markcap.datatype,markcap.type,markcap.value,assets.datatype,assets.type,assets.value,equity.datatype,equity.type,equity.value,country
109,uri,http://www.wikidata.org/entity/Q56260849,en,literal,Archway Market,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
110,uri,http://www.wikidata.org/entity/Q79684066,en,literal,Angel Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
111,uri,http://www.wikidata.org/entity/Q5424713,en,literal,FCC Environment,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q180388,literal,,literal,,literal,http://www.wikidata.org/entity/Q192240,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-05-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
112,uri,http://www.wikidata.org/entity/Q61787600,en,literal,THE BODYWORK CENTRE LIMITED,uri,http://www.wikidata.org/entity/Q145,literal,"http://www.wikidata.org/entity/Q58578097, http://www.wikidata.org/entity/Q36457713, http://www.wikidata.org/entity/Q35963963, http://www.wikidata.org/entity/Q179661, http://www.wikidata.org/entity/Q9350",literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-11-24T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
113,uri,http://www.wikidata.org/entity/Q5295498,en,literal,Doncaster Free Press,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1925-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
114,uri,http://www.wikidata.org/entity/Q6115814,en,literal,Jack Wills,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
115,uri,http://www.wikidata.org/entity/Q7373980,en,literal,Royal College of General Practitioners,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q145,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
116,uri,http://www.wikidata.org/entity/Q80858978,en,literal,Royal Oak Hotel,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
117,uri,http://www.wikidata.org/entity/Q80477350,en,literal,The Golden Lion Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
118,uri,http://www.wikidata.org/entity/Q4018906,en,literal,Wellpark Brewery,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q869095,literal,,literal,,literal,http://www.wikidata.org/entity/Q4093,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1740-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
119,uri,http://www.wikidata.org/entity/Q104845515,en,literal,Ukiyo Publishing,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
120,uri,http://www.wikidata.org/entity/Q80578169,en,literal,Saints Bar (Three Saints Hotel),uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
121,uri,http://www.wikidata.org/entity/Q9531,en,literal,BBC,uri,http://www.wikidata.org/entity/Q145,literal,"http://www.wikidata.org/entity/Q56611639, http://www.wikidata.org/entity/Q15078788, http://www.wikidata.org/entity/Q11030",literal,,literal,,literal,"http://www.wikidata.org/entity/Q2914560, http://www.wikidata.org/entity/Q84",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1922-10-18T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,22219,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,206000000,,,,,,,,,,wd:Q145
122,uri,http://www.wikidata.org/entity/Q7734240,en,literal,The Fisherman's Cot,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
123,uri,http://www.wikidata.org/entity/Q4810083,en,literal,Association of Taxation Technicians,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
124,uri,http://www.wikidata.org/entity/Q26317602,en,literal,The Kings Arms,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
125,uri,http://www.wikidata.org/entity/Q80858481,en,literal,The Talbot Arms,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
126,uri,http://www.wikidata.org/entity/Q16927770,en,literal,Brave Bison,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,,,,,,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,5020000,,,,,,,wd:Q145
127,uri,http://www.wikidata.org/entity/Q26406127,en,literal,Three Horseshoes Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
128,uri,http://www.wikidata.org/entity/Q18712468,en,literal,Nutmeg,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q14864997,literal,,literal,,literal,http://www.wikidata.org/entity/Q146747,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,,,,en,literal,NUTMEG SAVING AND INVESTMENT LIMITED,,,,,,,,,,,,,wd:Q145
129,uri,http://www.wikidata.org/entity/Q1256028,en,literal,Drax Group,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q2316331,literal,,literal,,literal,http://www.wikidata.org/entity/Q2420174,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,2558,,,,,,,,,,,,,,,,wd:Q145
130,uri,http://www.wikidata.org/entity/Q80477347,en,literal,The Old Smithy Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
131,uri,http://www.wikidata.org/entity/Q5635820,en,literal,HR Bradfords,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q4093,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1924-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
132,uri,http://www.wikidata.org/entity/Q99593007,en,literal,Raddy's,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
133,uri,http://www.wikidata.org/entity/Q26510146,en,literal,Lea Gate Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
134,uri,http://www.wikidata.org/entity/Q17546576,en,literal,Warkworth House Hotel,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
135,uri,http://www.wikidata.org/entity/Q26599915,en,literal,Worlds End Wine Bar,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
136,uri,http://www.wikidata.org/entity/Q80857331,en,literal,The Fox & Hounds,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
137,uri,http://www.wikidata.org/entity/Q80855414,en,literal,The White Horse,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
138,uri,http://www.wikidata.org/entity/Q18708780,en,literal,Rising Sun,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
139,uri,http://www.wikidata.org/entity/Q80583271,en,literal,Penrhyn Bar & Grill,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
140,uri,http://www.wikidata.org/entity/Q3343226,en,literal,Nominet UK,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
141,uri,http://www.wikidata.org/entity/Q61923993,en,literal,Pax Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
142,uri,http://www.wikidata.org/entity/Q79684349,en,literal,East Dart Hotel,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
143,uri,http://www.wikidata.org/entity/Q26487174,en,literal,The White Horse Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
144,uri,http://www.wikidata.org/entity/Q26385268,en,literal,The Woolpack Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
145,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,uri,http://www.wikidata.org/entity/Q229,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,18,,,,,,,,,,,,,,,,wd:Q145
146,uri,http://www.wikidata.org/entity/Q26397931,en,literal,The Horse And Groom Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
147,uri,http://www.wikidata.org/entity/Q7271329,en,literal,Quercus,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
148,uri,http://www.wikidata.org/entity/Q80858640,en,literal,The White House Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
149,uri,http://www.wikidata.org/entity/Q1164410,en,literal,Institution of Engineering and Technology,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q19795,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,607,,,,,,,,,,,,,,,,wd:Q145
150,uri,http://www.wikidata.org/entity/Q7017256,en,literal,Newbury Weekly News,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1867-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
151,uri,http://www.wikidata.org/entity/Q99592857,en,literal,The Queens Arms,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
152,uri,http://www.wikidata.org/entity/Q80854872,en,literal,The Prince of Wales,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
153,uri,http://www.wikidata.org/entity/Q88915742,en,literal,The Crown,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
154,uri,http://www.wikidata.org/entity/Q3355196,en,literal,Orbit,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1974-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
155,uri,http://www.wikidata.org/entity/Q1654122,en,literal,IMO Car Wash,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1965-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
156,uri,http://www.wikidata.org/entity/Q80476561,en,literal,The Royal Oak,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
157,uri,http://www.wikidata.org/entity/Q19873574,en,literal,The Golden Cross,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
158,uri,http://www.wikidata.org/entity/Q7454826,en,literal,Serif Europe,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q880371,literal,,literal,,literal,http://www.wikidata.org/entity/Q41262,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
159,uri,http://www.wikidata.org/entity/Q26309973,en,literal,The Three Swan's Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
160,uri,http://www.wikidata.org/entity/Q24083629,en,literal,London Borough of Jam,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
161,uri,http://www.wikidata.org/entity/Q17533501,en,literal,The Garden Gate Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
162,uri,http://www.wikidata.org/entity/Q99593034,en,literal,The Crown Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
163,uri,http://www.wikidata.org/entity/Q80581768,en,literal,The Talardy,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
164,uri,http://www.wikidata.org/entity/Q26415212,en,literal,The Rodney Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
165,uri,http://www.wikidata.org/entity/Q5501160,en,literal,Freespee,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
166,uri,http://www.wikidata.org/entity/Q80855224,en,literal,Swan Hotel,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
167,uri,http://www.wikidata.org/entity/Q611508,en,literal,Creative Assembly,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q1629019,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-08-18T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,550,,,,,,,,,,,,,,,,wd:Q145
168,uri,http://www.wikidata.org/entity/Q511108,en,literal,Royal National Theatre,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1963-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1173,en,literal,Royal National Theatre,,,,,,,,,,,,,wd:Q145
169,uri,http://www.wikidata.org/entity/Q29481813,en,literal,The Barrow Arms P.H.,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
170,uri,http://www.wikidata.org/entity/Q491748,en,literal,Deloitte,uri,http://www.wikidata.org/entity/Q145,literal,"http://www.wikidata.org/entity/Q23671509, http://www.wikidata.org/entity/Q23700345",literal,http://www.wikidata.org/entity/Q26251177,literal,http://www.wikidata.org/entity/Q86849385,literal,"http://www.wikidata.org/entity/Q60, http://www.wikidata.org/entity/Q84",literal,http://www.wikidata.org/entity/Q26788,http://www.w3.org/2001/XMLSchema#dateTime,literal,1845-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,345374,,,,,,,,,,,,,,,,wd:Q145
171,uri,http://www.wikidata.org/entity/Q26532701,en,literal,Napoleon Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
172,uri,http://www.wikidata.org/entity/Q80584862,en,literal,Red Fox,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
173,uri,http://www.wikidata.org/entity/Q246655,en,literal,Next plc,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q126793,literal,"http://www.wikidata.org/entity/Q80356796, http://www.wikidata.org/entity/Q2287912",literal,"http://www.wikidata.org/entity/Q6833959, http://www.wikidata.org/entity/Q24005689, http://www.wikidata.org/entity/Q80356796",literal,http://www.wikidata.org/entity/Q83065,literal,http://www.wikidata.org/entity/Q466496,http://www.w3.org/2001/XMLSchema#dateTime,literal,1982-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
174,uri,http://www.wikidata.org/entity/Q511988,en,literal,DR Studios,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q204234,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
175,uri,http://www.wikidata.org/entity/Q26453474,en,literal,The Angarrack Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
176,uri,http://www.wikidata.org/entity/Q26637128,en,literal,The Greets Inn,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
177,uri,http://www.wikidata.org/entity/Q88916425,en,literal,The Twelve Tellers,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
178,uri,http://www.wikidata.org/entity/Q80476423,en,literal,First In Last Out,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
179,uri,http://www.wikidata.org/entity/Q80584384,en,literal,"Toby Carvery Rhoose, Roose",uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
180,uri,http://www.wikidata.org/entity/Q18346946,en,literal,The Old Blue Last,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
181,uri,http://www.wikidata.org/entity/Q100143091,en,literal,ETB Autocentres,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
182,uri,http://www.wikidata.org/entity/Q80582753,en,literal,The Wild Hare (The Royal George),uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
183,uri,http://www.wikidata.org/entity/Q98168926,en,literal,Wired Productions,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-05-15T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q145
184,uri,http://www.wikidata.org/entity/Q26625112,en,literal,Eliot Arms,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
185,uri,http://www.wikidata.org/entity/Q29486607,en,literal,"King's Head Public House, High Street (N Side), Meifod Village",uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
186,uri,http://www.wikidata.org/entity/Q81047924,en,literal,"The Ale Stone, Aylestone",uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
187,uri,http://www.wikidata.org/entity/Q26389005,en,literal,Duke Of Albany Public House,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
188,uri,http://www.wikidata.org/entity/Q26317813,en,literal,Old Bell,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
189,uri,http://www.wikidata.org/entity/Q17017989,en,literal,Nyu Media,uri,http://www.wikidata.org/entity/Q145,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,,,,en,literal,Nyu Media Ltd.,,,,,,,,,,,,,wd:Q145
190,uri,http://www.wikidata.org/entity/Q79684586,en,literal,Kents,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
191,uri,http://www.wikidata.org/entity/Q15991477,en,literal,The Salisbury,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q145
