,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,employees.datatype,employees.type,employees.value,officialname.xml:lang,officialname.type,officialname.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,markcap.datatype,markcap.type,markcap.value,country
323,uri,http://www.wikidata.org/entity/Q62488003,en,literal,Mi'pu'mi Games,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
324,uri,http://www.wikidata.org/entity/Q864933,en,literal,BIPA,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q666602,literal,,,,,,,,,,,,,,,,,wd:Q40
325,uri,http://www.wikidata.org/entity/Q66049043,en,literal,Comfortzone,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,,,,,,,,,,,,,wd:Q40
326,uri,http://www.wikidata.org/entity/Q290211,en,literal,ADEG Österreich,http://www.w3.org/2001/XMLSchema#dateTime,literal,1895-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q666602,literal,,,,,,,,,,,,,,,,,wd:Q40
327,uri,http://www.wikidata.org/entity/Q622683,en,literal,University of Graz,http://www.w3.org/2001/XMLSchema#dateTime,literal,1585-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q65665554,literal,,,,,de,literal,Karl-Franzens-Universität Graz,,,,,,,,,,wd:Q40
328,uri,http://www.wikidata.org/entity/Q1825404,en,literal,Limbus Verlag,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-11-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1735,literal,,,,,,,,,,,,,,,,,wd:Q40
329,uri,http://www.wikidata.org/entity/Q591359,en,literal,Steyr Arms,http://www.w3.org/2001/XMLSchema#dateTime,literal,1864-04-16T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q392933,literal,,literal,,literal,http://www.wikidata.org/entity/Q682115,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,150,de,literal,Steyr Mannlicher AG,,,,,,,,,,wd:Q40
330,uri,http://www.wikidata.org/entity/Q22569868,en,literal,Hans im Glück,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q39,literal,"http://www.wikidata.org/entity/Q1432426, http://www.wikidata.org/entity/Q171947",literal,,literal,,literal,http://www.wikidata.org/entity/Q1726,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,1200,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,43600000,,,,,,,wd:Q40
331,uri,http://www.wikidata.org/entity/Q2011605,en,literal,Oberösterreichischer Verkehrsverbund,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q41329,literal,,,,,,,,,,,,,,,,,wd:Q40
332,uri,http://www.wikidata.org/entity/Q1019662,en,literal,Böhlau Verlag,http://www.w3.org/2001/XMLSchema#dateTime,literal,1853-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16957,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1741, http://www.wikidata.org/entity/Q365",literal,,,,,,,,,,,,,,,,,wd:Q40
333,uri,http://www.wikidata.org/entity/Q1376970,en,literal,European Society of Radiology,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
334,uri,http://www.wikidata.org/entity/Q12309283,en,literal,Eurospar,,,,uri,http://www.wikidata.org/entity/Q27,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
335,uri,http://www.wikidata.org/entity/Q103462962,en,literal,Alpine Quantum Technologies GmbH,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1735,literal,,,,,,,,,,,,,,,,,wd:Q40
336,uri,http://www.wikidata.org/entity/Q1301927,en,literal,G-Stone Recordings,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1741,literal,,,,,,,,,,,,,,,,,wd:Q40
337,uri,http://www.wikidata.org/entity/Q64139027,en,literal,Omoda,http://www.w3.org/2001/XMLSchema#dateTime,literal,1875-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q81076,literal,,,,,de,literal,Omoda,,,,,,,,,,wd:Q40
338,uri,http://www.wikidata.org/entity/Q690639,en,literal,University of Klagenfurt,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q41753,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,1500,,,,,,,,,,,,,wd:Q40
339,uri,http://www.wikidata.org/entity/Q513977,en,literal,Match,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q28,literal,,,,,,,,,,,,,,,,,wd:Q40
340,uri,http://www.wikidata.org/entity/Q12309283,en,literal,Eurospar,,,,uri,http://www.wikidata.org/entity/Q31,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
341,uri,http://www.wikidata.org/entity/Q22569868,en,literal,Hans im Glück,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,"http://www.wikidata.org/entity/Q1432426, http://www.wikidata.org/entity/Q171947",literal,,literal,,literal,http://www.wikidata.org/entity/Q1726,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,1200,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,43600000,,,,,,,wd:Q40
342,uri,http://www.wikidata.org/entity/Q66370735,en,literal,Brunnwind,,,,uri,http://www.wikidata.org/entity/Q40,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q40
