,businessLabel.xml:lang,businessLabel.type,businessLabel.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,country
164,en,literal,Mrs. Fields,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q492819,literal,,wd:Q30
165,en,literal,Dramatic Labs,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,wd:Q30
166,en,literal,KLAA,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
167,en,literal,KZBD,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
168,en,literal,Global Virtual Opportunities,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q974055,literal,,wd:Q30
169,en,literal,CreaTV San Jose,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q119400,literal,,literal,,literal,http://www.wikidata.org/entity/Q16553,literal,,wd:Q30
170,en,literal,Nickelodeon Animation Studio,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q1415395, http://www.wikidata.org/entity/Q11425",literal,,literal,,literal,"http://www.wikidata.org/entity/Q3143067, http://www.wikidata.org/entity/Q39561, http://www.wikidata.org/entity/Q60",literal,,wd:Q30
171,en,literal,Vivaldi Technologies,uri,http://www.wikidata.org/entity/Q189,literal,http://www.wikidata.org/entity/Q638608,literal,,literal,,literal,http://www.wikidata.org/entity/Q585,literal,,wd:Q30
172,en,literal,WNAM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
173,en,literal,Anglim,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
174,en,literal,National Entertainment Collectibles Association,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q57262286,literal,,literal,,literal,http://www.wikidata.org/entity/Q1089749,literal,,wd:Q30
175,en,literal,OrionGames,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,wd:Q30
176,en,literal,PatientsLikeMe,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q49111,literal,,wd:Q30
177,en,literal,Nvidia,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q2986369,literal,http://www.wikidata.org/entity/Q305177,literal,,literal,"http://www.wikidata.org/entity/Q159260, http://www.wikidata.org/entity/Q99",literal,"http://www.wikidata.org/entity/Q242345, http://www.wikidata.org/entity/Q1969854",wd:Q30
178,en,literal,Leidos,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q3798668, http://www.wikidata.org/entity/Q1934969",literal,http://www.wikidata.org/entity/Q911264,literal,,literal,http://www.wikidata.org/entity/Q1375280,literal,http://www.wikidata.org/entity/Q242345,wd:Q30
179,en,literal,Beefy King,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
180,en,literal,CHEF'STORE,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q220695,literal,,literal,,literal,http://www.wikidata.org/entity/Q6106,literal,,wd:Q30
181,en,literal,WJMM-FM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
182,en,literal,KNTS,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
183,en,literal,Innova Champion Discs Inc.,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q488134,literal,,wd:Q30
184,en,literal,Equity Bank (USA),uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q1416657, http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q806718",literal,,literal,,literal,,literal,,wd:Q30
185,en,literal,Ark Invest,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q873442,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,wd:Q30
186,en,literal,WDKX,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
187,en,literal,Gaumont International Television,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q289,literal,,literal,,literal,http://www.wikidata.org/entity/Q846421,literal,,wd:Q30
188,en,literal,Callaway Golf Company,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q491099,literal,,wd:Q30
189,en,literal,Cossetta's,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
190,en,literal,WYGM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
191,en,literal,Bank of Hawaii,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q43015,literal,,literal,,literal,http://www.wikidata.org/entity/Q18094,literal,,wd:Q30
192,en,literal,WARM-FM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
193,en,literal,Four Peaks Brewery,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q869095,literal,,literal,,literal,http://www.wikidata.org/entity/Q51685,literal,,wd:Q30
194,en,literal,Sonny's BBQ,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q986641,literal,,wd:Q30
195,en,literal,LesserEvil,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q2095,literal,,literal,,literal,http://www.wikidata.org/entity/Q49198,literal,,wd:Q30
196,en,literal,Great Escape,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
197,en,literal,J.G. Wentworth,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q43015,literal,,literal,,literal,http://www.wikidata.org/entity/Q7281474,literal,,wd:Q30
198,en,literal,Piper Sandler Companies,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q36091,literal,,wd:Q30
199,en,literal,Elysian Brewing Company,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5083,literal,,wd:Q30
200,en,literal,Carquest,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q41087,literal,,wd:Q30
201,en,literal,Logo TV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,wd:Q30
202,en,literal,Codexis,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q169525,literal,,literal,,literal,http://www.wikidata.org/entity/Q505549,literal,,wd:Q30
203,en,literal,KHFI-FM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
204,en,literal,China Chilcano,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
205,en,literal,KGMI,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
206,en,literal,James Club Recovery,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q7549943, http://www.wikidata.org/entity/Q3565622, http://www.wikidata.org/entity/Q3399713",literal,,literal,,literal,http://www.wikidata.org/entity/Q494624,literal,,wd:Q30
207,en,literal,KOKY,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
208,en,literal,Natural Balance Pet Foods,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q540912,literal,,literal,,literal,http://www.wikidata.org/entity/Q65,literal,,wd:Q30
209,en,literal,WFAN,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
210,en,literal,Teddy Fresh,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q65,literal,,wd:Q30
211,en,literal,Roundy's,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q1295201,literal,,literal,,literal,http://www.wikidata.org/entity/Q37836,literal,,wd:Q30
212,en,literal,WNZR,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
213,en,literal,Rogue Space Systems Corporation,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q993431,literal,,wd:Q30
214,en,literal,Kwikset,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q752671,literal,,wd:Q30
215,en,literal,NexTag,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q484847,literal,,literal,,literal,http://www.wikidata.org/entity/Q169943,literal,,wd:Q30
216,en,literal,Axios,uri,http://www.wikidata.org/entity/Q30,literal,,literal,http://www.wikidata.org/entity/Q6198676,literal,,literal,http://www.wikidata.org/entity/Q107126,literal,,wd:Q30
217,en,literal,Mountain Line,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q79842,literal,,wd:Q30
218,en,literal,Wright-Patt Credit Union,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q2233290,literal,,wd:Q30
219,en,literal,Corona Labs Inc.,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
220,en,literal,Hanover Insurance,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q43183,literal,,literal,,literal,http://www.wikidata.org/entity/Q49179,literal,,wd:Q30
221,en,literal,The Onion,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q1297,literal,,wd:Q30
222,en,literal,Qualys,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q97466080,literal,,literal,,literal,http://www.wikidata.org/entity/Q988691,literal,,wd:Q30
223,en,literal,Xylem Inc.,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q187939,literal,"http://www.wikidata.org/entity/Q117712117, http://www.wikidata.org/entity/Q16732234, http://www.wikidata.org/entity/Q117747707",literal,,literal,"http://www.wikidata.org/entity/Q462177, http://www.wikidata.org/entity/Q61",literal,http://www.wikidata.org/entity/Q242345,wd:Q30
224,en,literal,Funomena,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q62,literal,,wd:Q30
225,en,literal,KWYL,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
226,en,literal,KMFA,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
227,en,literal,KCFV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
228,en,literal,"Hard Rock Café, Orlando",uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q918151,wd:Q30
229,en,literal,KRZA,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
230,en,literal,WKQX,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
231,en,literal,Dynadot,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q169943,literal,,wd:Q30
232,en,literal,Tudor Investment Corporation,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q105611,literal,,literal,,literal,http://www.wikidata.org/entity/Q49169,literal,,wd:Q30
233,en,literal,Skibo Energy,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1342,literal,,wd:Q30
234,en,literal,China Poblano,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
235,en,literal,Acadia Pharmaceuticals,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q507443,literal,,literal,,literal,http://www.wikidata.org/entity/Q16552,literal,,wd:Q30
236,en,literal,American Multimedia Television USA,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q65,literal,,wd:Q30
237,en,literal,University of Florida,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,http://www.wikidata.org/entity/Q16192221,literal,http://www.wikidata.org/entity/Q487999,literal,http://www.wikidata.org/entity/Q3382998,wd:Q30
238,en,literal,Children's Learning Adventure,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q1455871,literal,,literal,,literal,http://www.wikidata.org/entity/Q49221,literal,,wd:Q30
239,en,literal,Universal Health Services,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1186442,literal,http://www.wikidata.org/entity/Q242345,wd:Q30
240,en,literal,Beltone,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1531184,literal,,wd:Q30
241,en,literal,WGBF,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
242,en,literal,Maximum Fun,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q65,literal,,wd:Q30
243,en,literal,WUVT-FM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
244,en,literal,KAMJ,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
245,en,literal,Baker Botts,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1537698,literal,,wd:Q30
246,en,literal,Mattress Depot USA,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
247,en,literal,WDLT-FM,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
248,en,literal,KUGS,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
249,en,literal,WDBD,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q28198,literal,,wd:Q30
250,en,literal,Crunch Fitness,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,wd:Q30
251,en,literal,Defense Finance and Accounting Service,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q6346,literal,,wd:Q30
252,en,literal,Hoff Productions,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
253,en,literal,Gibson,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q23197, http://www.wikidata.org/entity/Q1509",literal,,wd:Q30
254,en,literal,WLUC-TV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
255,en,literal,WYRB,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
256,en,literal,LL Flooring,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q43421,literal,,wd:Q30
257,en,literal,Daniel's Jewelers,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
258,en,literal,Robinhood,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q47265,literal,,wd:Q30
259,en,literal,Sledgehammer Games,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q988691,literal,,wd:Q30
260,en,literal,WLVQ,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
261,en,literal,WTCC,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
262,en,literal,WBGG,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
263,en,literal,KJTV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
264,en,literal,O'Reilly Auto Parts,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q135615,literal,http://www.wikidata.org/entity/Q242345,wd:Q30
265,en,literal,Aehr Test Systems,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q49220,literal,,wd:Q30
266,en,literal,Erewhon,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q3367403, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q65,literal,,wd:Q30
267,en,literal,KSJS,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
268,en,literal,Citizens Financial Group,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q1416657, http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q806718",literal,,literal,,literal,http://www.wikidata.org/entity/Q18383,literal,http://www.wikidata.org/entity/Q242345,wd:Q30
269,en,literal,KMJX,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
270,en,literal,WSFJ-TV,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1001456,literal,,wd:Q30
271,en,literal,Supergiant Games,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q16553,literal,,wd:Q30
272,en,literal,Disney Channel,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q39561, http://www.wikidata.org/entity/Q1486",literal,,wd:Q30
273,en,literal,WNCD,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,wd:Q30
