,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,employees.datatype,employees.type,employees.value,officialname.xml:lang,officialname.type,officialname.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,equity.datatype,equity.type,equity.value,markcap.datatype,markcap.type,markcap.value,country
84,uri,http://www.wikidata.org/entity/Q107065033,,literal,Q107065033,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q81223838,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
85,uri,http://www.wikidata.org/entity/Q14875660,en,literal,CJHK-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
86,uri,http://www.wikidata.org/entity/Q28659083,en,literal,Saks Off 5th,,,,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
87,uri,http://www.wikidata.org/entity/Q61747408,en,literal,Kangaroo Express,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
88,uri,http://www.wikidata.org/entity/Q5011614,en,literal,CIDC-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
89,uri,http://www.wikidata.org/entity/Q808908,en,literal,Barrick Gold,http://www.w3.org/2001/XMLSchema#dateTime,literal,1983-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q44497,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
90,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,27,,,,,,,,,,,,,,,,wd:Q16
91,uri,http://www.wikidata.org/entity/Q3347600,en,literal,OMERS,http://www.w3.org/2001/XMLSchema#dateTime,literal,1962-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q156223,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
92,uri,http://www.wikidata.org/entity/Q104819512,en,literal,URSA mtl,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
93,uri,http://www.wikidata.org/entity/Q5012513,en,literal,CKQV-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
94,uri,http://www.wikidata.org/entity/Q123286341,en,literal,Just Us! Roastery & Head Office,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
95,uri,http://www.wikidata.org/entity/Q120648778,en,literal,ProColor Collision,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q27003353,literal,,literal,,literal,http://www.wikidata.org/entity/Q28848,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
96,uri,http://www.wikidata.org/entity/Q3181534,en,literal,Klei Entertainment,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-07-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q24639,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,35,,,,,,,,,,,,,,,,wd:Q16
97,uri,http://www.wikidata.org/entity/Q26204792,,literal,Q26204792,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,fr,literal,Ras L'Bock inc.,,,,,,,,,,,,,wd:Q16
98,uri,http://www.wikidata.org/entity/Q3869460,en,literal,NCW Femmes Fatales,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-06-14T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
99,uri,http://www.wikidata.org/entity/Q7808781,en,literal,Tip Top Tailors,http://www.w3.org/2001/XMLSchema#dateTime,literal,1909-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
100,uri,http://www.wikidata.org/entity/Q683146,en,literal,LexisNexis,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,10000,,,,,,,,,,,,,,,,wd:Q16
101,uri,http://www.wikidata.org/entity/Q55145,en,literal,"MetaLab, Ltd.",http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q110800739,,,,,,,,,,,,,,,,,,,wd:Q16
102,uri,http://www.wikidata.org/entity/Q155223,en,literal,National Basketball Association,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-08-03T00:00:00Z,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
103,uri,http://www.wikidata.org/entity/Q2931030,en,literal,CBLT-DT,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-09-08T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
104,uri,http://www.wikidata.org/entity/Q16980952,en,literal,Fitzhenry & Whiteside,http://www.w3.org/2001/XMLSchema#dateTime,literal,1966-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q44016,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
105,uri,http://www.wikidata.org/entity/Q6499418,en,literal,Laura Secord Chocolates,http://www.w3.org/2001/XMLSchema#dateTime,literal,1913-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q540912,literal,,literal,,literal,http://www.wikidata.org/entity/Q50816,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
106,uri,http://www.wikidata.org/entity/Q1053422,en,literal,Cenovus Energy,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q862571,literal,,literal,,literal,http://www.wikidata.org/entity/Q36312,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
107,uri,http://www.wikidata.org/entity/Q115016804,en,literal,Gwaandak Theatre,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,en,literal,GWAANDAK THEATRE SOCIETY,,,,,,,,,,,,,wd:Q16
108,uri,http://www.wikidata.org/entity/Q17135139,en,literal,Stocksy United,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2132,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
109,uri,http://www.wikidata.org/entity/Q16247031,en,literal,Cameron's Brewing Company,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
110,uri,http://www.wikidata.org/entity/Q6156437,en,literal,Japadog,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
111,uri,http://www.wikidata.org/entity/Q6423313,en,literal,Knowledge Network,http://www.w3.org/2001/XMLSchema#dateTime,literal,1981-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q244025,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
112,uri,http://www.wikidata.org/entity/Q3002428,en,literal,Creemore Springs,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q869095,literal,,literal,,literal,http://www.wikidata.org/entity/Q5183905,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
113,uri,http://www.wikidata.org/entity/Q47520278,en,literal,Éditions Somme toute,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
114,uri,http://www.wikidata.org/entity/Q121091944,en,literal,IRIS,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
115,uri,http://www.wikidata.org/entity/Q17103499,en,literal,MedicAlert,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q870895,literal,,literal,,literal,http://www.wikidata.org/entity/Q1011205,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,27,,,,,,,,,,,,,,,,wd:Q16
116,uri,http://www.wikidata.org/entity/Q5011371,en,literal,CHSU-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
117,uri,http://www.wikidata.org/entity/Q5011121,en,literal,CHFI-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1957-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
118,uri,http://www.wikidata.org/entity/Q5012052,en,literal,CJEL-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
119,uri,http://www.wikidata.org/entity/Q1194832,en,literal,Toronto-Dominion Bank,http://www.w3.org/2001/XMLSchema#dateTime,literal,1855-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q1239847,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
120,uri,http://www.wikidata.org/entity/Q3207920,en,literal,La courte échelle,http://www.w3.org/2001/XMLSchema#dateTime,literal,1978-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
121,uri,http://www.wikidata.org/entity/Q6942824,en,literal,Muskoka Brewery,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-06-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q869095,literal,,literal,,literal,http://www.wikidata.org/entity/Q896553,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
122,uri,http://www.wikidata.org/entity/Q6006077,en,literal,Impark,http://www.w3.org/2001/XMLSchema#dateTime,literal,1962-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q24639,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
123,uri,http://www.wikidata.org/entity/Q5010449,en,literal,CFBU-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
124,uri,http://www.wikidata.org/entity/Q23461325,en,literal,All or Nothing Brewhouse,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q424984, http://www.wikidata.org/entity/Q211867",literal,,,,,,,,,,,,,,,,,,,,wd:Q16
125,uri,http://www.wikidata.org/entity/Q33509239,en,literal,Asteroid Base,,,,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
126,uri,http://www.wikidata.org/entity/Q5010488,en,literal,CFCW,http://www.w3.org/2001/XMLSchema#dateTime,literal,1954-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
127,uri,http://www.wikidata.org/entity/Q116441676,,literal,Q116441676,http://www.w3.org/2001/XMLSchema#dateTime,literal,2020-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q24639,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
128,uri,http://www.wikidata.org/entity/Q8042304,en,literal,XMG Studio,,,,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
129,uri,http://www.wikidata.org/entity/Q5012304,en,literal,CKBI,http://www.w3.org/2001/XMLSchema#dateTime,literal,1930-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
130,uri,http://www.wikidata.org/entity/Q1208279,en,literal,Petro-Canada,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q862571,literal,,literal,,literal,http://www.wikidata.org/entity/Q36312,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
131,uri,http://www.wikidata.org/entity/Q2933348,en,literal,UNI Financial Cooperation,http://www.w3.org/2001/XMLSchema#dateTime,literal,1946-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,"http://www.wikidata.org/entity/Q1416657, http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q806718",literal,,literal,,literal,http://www.wikidata.org/entity/Q1035422,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
132,uri,http://www.wikidata.org/entity/Q107327361,en,literal,Vertex Pop,,,,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
133,uri,http://www.wikidata.org/entity/Q5012637,en,literal,CKYM-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
134,uri,http://www.wikidata.org/entity/Q5010627,en,literal,CFGQ-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1982-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
135,uri,http://www.wikidata.org/entity/Q5012251,en,literal,CJXX-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1979-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
136,uri,http://www.wikidata.org/entity/Q3313615,en,literal,Mikes,http://www.w3.org/2001/XMLSchema#dateTime,literal,1967-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q7860960,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
137,uri,http://www.wikidata.org/entity/Q155223,en,literal,National Basketball Association,http://www.w3.org/2001/XMLSchema#dateTime,literal,1946-06-06T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
138,uri,http://www.wikidata.org/entity/Q5086953,en,literal,Chartwell Retirement Residences,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q22908,literal,,literal,,literal,http://www.wikidata.org/entity/Q50816,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
139,uri,http://www.wikidata.org/entity/Q624798,en,literal,Canadian National Railway,http://www.w3.org/2001/XMLSchema#dateTime,literal,1918-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q2234623,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2944779, http://www.wikidata.org/entity/Q340",literal,,,,,,,,,,,,,,,,,,,,wd:Q16
140,uri,http://www.wikidata.org/entity/Q461761,en,literal,Canadian Broadcasting Corporation,http://www.w3.org/2001/XMLSchema#dateTime,literal,1936-11-02T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,"http://www.wikidata.org/entity/Q15078788, http://www.wikidata.org/entity/Q35127",literal,,literal,,literal,http://www.wikidata.org/entity/Q1930,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
141,uri,http://www.wikidata.org/entity/Q7695271,en,literal,TekSavvy,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q25245117,literal,,literal,,literal,http://www.wikidata.org/entity/Q113464,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
142,uri,http://www.wikidata.org/entity/Q5012392,en,literal,CKIK-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
143,uri,http://www.wikidata.org/entity/Q6421108,en,literal,Klipfolio Dashboard,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1930,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
144,uri,http://www.wikidata.org/entity/Q5011239,en,literal,CHNO-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1947-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
145,uri,http://www.wikidata.org/entity/Q5011258,en,literal,CHOO-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
146,uri,http://www.wikidata.org/entity/Q118744342,en,literal,Elephant & Castle,,,,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
147,uri,http://www.wikidata.org/entity/Q66124040,,literal,Q66124040,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
148,uri,http://www.wikidata.org/entity/Q7798949,en,literal,Thunder Bay Transit,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
149,uri,http://www.wikidata.org/entity/Q3212802,en,literal,La Senza,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
150,uri,http://www.wikidata.org/entity/Q5012157,en,literal,CJON-DT,http://www.w3.org/2001/XMLSchema#dateTime,literal,1955-09-06T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2082,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
151,uri,http://www.wikidata.org/entity/Q115410934,en,literal,La Mèche,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q340,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
152,uri,http://www.wikidata.org/entity/Q8058833,en,literal,Your Independent Grocer,,,,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q44198,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
153,uri,http://www.wikidata.org/entity/Q109268707,en,literal,Bay Street Video,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q1756711,literal,,literal,,literal,http://www.wikidata.org/entity/Q172,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
154,uri,http://www.wikidata.org/entity/Q2931459,en,literal,CHOM-FM,http://www.w3.org/2001/XMLSchema#dateTime,literal,1963-07-16T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
155,uri,http://www.wikidata.org/entity/Q7545801,en,literal,Smoke's Poutinerie,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q16,literal,http://www.wikidata.org/entity/Q171141,literal,,literal,,literal,http://www.wikidata.org/entity/Q386567,literal,,,,,,,,,,,,,,,,,,,,wd:Q16
