,business.type,business.value,businessLabel.type,businessLabel.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,businessLabel.xml:lang,origindate.datatype,origindate.type,origindate.value,officialname.xml:lang,officialname.type,officialname.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,country
92,uri,http://www.wikidata.org/entity/Q2660388,literal,H. Stern,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q4886928,literal,,literal,,literal,http://www.wikidata.org/entity/Q8678,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1945-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
93,uri,http://www.wikidata.org/entity/Q10376855,literal,TV Alterosa Leste,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q462218, http://www.wikidata.org/entity/Q935191",literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-08-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
94,uri,http://www.wikidata.org/entity/Q108910180,literal,Camicado,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
95,uri,http://www.wikidata.org/entity/Q400384,literal,Companhia Siderúrgica Nacional,uri,http://www.wikidata.org/entity/Q155,literal,"http://www.wikidata.org/entity/Q2285982, http://www.wikidata.org/entity/Q1924906",literal,,literal,,literal,http://www.wikidata.org/entity/Q8678,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1941-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
96,uri,http://www.wikidata.org/entity/Q583268,literal,Vale,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q44497,literal,,literal,,literal,http://www.wikidata.org/entity/Q8678,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1942-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
97,uri,http://www.wikidata.org/entity/Q10280402,literal,Fazenda Ibicaba,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1817-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
98,uri,http://www.wikidata.org/entity/Q5571070,literal,Globo Filmes,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8678,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
99,uri,http://www.wikidata.org/entity/Q746413,literal,Elsevier BV,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,wd:Q155
100,uri,http://www.wikidata.org/entity/Q10365814,literal,Rádio Gazeta,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,,,,,,,,,,,,,,,,wd:Q155
101,uri,http://www.wikidata.org/entity/Q2420769,literal,Thieme Medical Publishers (Germany),uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1022,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1886-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
102,uri,http://www.wikidata.org/entity/Q123166034,literal,Zema,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q39109,literal,,en,,,,,,,,,,,,,,,,wd:Q155
103,uri,http://www.wikidata.org/entity/Q421023,literal,Organization of Ibero-American States,uri,http://www.wikidata.org/entity/Q739,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,,,,,,,wd:Q155
104,uri,http://www.wikidata.org/entity/Q10306675,literal,Jequiti,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q12752882,literal,,literal,,literal,http://www.wikidata.org/entity/Q4035,literal,,en,,,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,7000,,,,,,,wd:Q155
105,uri,http://www.wikidata.org/entity/Q16496717,literal,Bar Estadão,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1968-12-05T00:00:00Z,,,,,,,,,,,,,wd:Q155
106,uri,http://www.wikidata.org/entity/Q115898759,literal,Todomoda,uri,http://www.wikidata.org/entity/Q298,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
107,uri,http://www.wikidata.org/entity/Q6765587,literal,Marisa,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,12344,,,,,,,wd:Q155
108,uri,http://www.wikidata.org/entity/Q10376961,literal,TV Brasil Oeste,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q170762,literal,,en,,,,,,,,,,,,,,,,wd:Q155
109,uri,http://www.wikidata.org/entity/Q25420447,literal,Q25420447,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q83189,literal,,,,,,,,,,,,,,,,,,wd:Q155
110,uri,http://www.wikidata.org/entity/Q7894998,literal,University do Vale do Paraíba,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
111,uri,http://www.wikidata.org/entity/Q116297799,literal,HarperCollins Brasil,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
112,uri,http://www.wikidata.org/entity/Q7009645,literal,Rede Vida,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-05-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
113,uri,http://www.wikidata.org/entity/Q9629505,literal,Armazém Paraíba,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q165341,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1958-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
114,uri,http://www.wikidata.org/entity/Q421023,literal,Organization of Ibero-American States,uri,http://www.wikidata.org/entity/Q736,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,,,,,,,wd:Q155
115,uri,http://www.wikidata.org/entity/Q9545820,literal,Q9545820,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,wd:Q155
116,uri,http://www.wikidata.org/entity/Q110417768,literal,iPlace,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
117,uri,http://www.wikidata.org/entity/Q7894395,literal,Mackenzie Presbyterian University,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1870-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
118,uri,http://www.wikidata.org/entity/Q10377350,literal,Rondovisão,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q172512,literal,,en,,,,,,,,,,,,,,,,wd:Q155
119,uri,http://www.wikidata.org/entity/Q116897427,literal,Messier Games,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
120,uri,http://www.wikidata.org/entity/Q395941,literal,Agrale,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q190117,literal,,literal,,literal,http://www.wikidata.org/entity/Q110017,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1962-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,12300,,,,,,,wd:Q155
121,uri,http://www.wikidata.org/entity/Q20059425,literal,Rádio Sant'Ana,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
122,uri,http://www.wikidata.org/entity/Q5638365,literal,Rádio Gaúcha,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q40269,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1927-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
123,uri,http://www.wikidata.org/entity/Q9659773,literal,Boa Vontade TV,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
124,uri,http://www.wikidata.org/entity/Q116167560,literal,Q116167560,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q376799,literal,,literal,,literal,,literal,,,,,,pt,literal,Concessionária Bahia Norte S/A,,,,,,,,,,wd:Q155
125,uri,http://www.wikidata.org/entity/Q10299493,literal,ITV Brasil,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q773065,literal,,en,,,,,,,,,,,,,,,,wd:Q155
126,uri,http://www.wikidata.org/entity/Q10287817,literal,GBarbosa,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q170578,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1955-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,12000,,,,,,,wd:Q155
127,uri,http://www.wikidata.org/entity/Q10376922,literal,TV Bahia,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q12220280,literal,,literal,,literal,http://www.wikidata.org/entity/Q36947,literal,http://www.wikidata.org/entity/Q10358177,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-03-10T00:00:00Z,,,,,,,,,,,,,wd:Q155
128,uri,http://www.wikidata.org/entity/Q746413,literal,Elsevier BV,uri,http://www.wikidata.org/entity/Q29,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,wd:Q155
129,uri,http://www.wikidata.org/entity/Q899097,literal,BRF,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q540912,literal,,literal,,literal,http://www.wikidata.org/entity/Q842713,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
130,uri,http://www.wikidata.org/entity/Q794939,literal,B&B Hotels,uri,http://www.wikidata.org/entity/Q215,literal,http://www.wikidata.org/entity/Q27686,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,en,literal,B&B Hotels,,,,,,,,,,wd:Q155
131,uri,http://www.wikidata.org/entity/Q10377210,literal,TV Guará,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q28441,literal,,en,,,,,,,,,,,,,,,,wd:Q155
132,uri,http://www.wikidata.org/entity/Q746413,literal,Elsevier BV,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,wd:Q155
133,uri,http://www.wikidata.org/entity/Q3246367,literal,Central Nacional de Televisão,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q4361,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1979-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
134,uri,http://www.wikidata.org/entity/Q3069919,literal,TV Cultura,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
135,uri,http://www.wikidata.org/entity/Q115973753,literal,YAW Studios,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
136,uri,http://www.wikidata.org/entity/Q10376839,literal,TV Ponta Verde,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q168888,literal,,en,,,,,,,,,,,,,,,,wd:Q155
137,uri,http://www.wikidata.org/entity/Q10337767,literal,NovaBrasil FM,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,,,,,,,,,,,,,,,,wd:Q155
138,uri,http://www.wikidata.org/entity/Q1808939,literal,JBS USA,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q16643467,literal,,literal,,literal,"http://www.wikidata.org/entity/Q94274, http://www.wikidata.org/entity/Q1297",literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1855-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
139,uri,http://www.wikidata.org/entity/Q94377396,literal,Imoveis Global,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
140,uri,http://www.wikidata.org/entity/Q52663759,literal,Centro de Estudos em Geopolítica e Relações Internacionais,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-05-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
141,uri,http://www.wikidata.org/entity/Q10377594,literal,TV Tambaú,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q167436,literal,,en,,,,,,,,,,,,,,,,wd:Q155
142,uri,http://www.wikidata.org/entity/Q10377106,literal,TV Cultura do Vale,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1001470,literal,,en,,,,,,,,,,,,,,,,wd:Q155
143,uri,http://www.wikidata.org/entity/Q116401096,literal,Panelinha,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
144,uri,http://www.wikidata.org/entity/Q116838649,literal,NukGames,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
145,uri,http://www.wikidata.org/entity/Q106547683,literal,SBT Colíder,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
146,uri,http://www.wikidata.org/entity/Q10377580,literal,TV São Francisco,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q753044,literal,http://www.wikidata.org/entity/Q10358177,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-12-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
147,uri,http://www.wikidata.org/entity/Q10356563,literal,RBA TV,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q12829733,literal,,en,,,,,,,,,,,,,,,,wd:Q155
148,uri,http://www.wikidata.org/entity/Q62075645,literal,Fran's Cafe,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
149,uri,http://www.wikidata.org/entity/Q10377441,literal,TV Pampa Norte,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q772910,literal,,en,,,,,,,,,,,,,,,,wd:Q155
150,uri,http://www.wikidata.org/entity/Q3042174,literal,Amil,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1978-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
151,uri,http://www.wikidata.org/entity/Q7385855,literal,Rádio Bandeirantes,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1937-05-06T00:00:00Z,,,,,,,,,,,,,wd:Q155
152,uri,http://www.wikidata.org/entity/Q9071547,literal,Rádio Guaíba,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,,,,,,,,,,,,,,,,wd:Q155
153,uri,http://www.wikidata.org/entity/Q794939,literal,B&B Hotels,uri,http://www.wikidata.org/entity/Q213,literal,http://www.wikidata.org/entity/Q27686,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,en,literal,B&B Hotels,,,,,,,,,,wd:Q155
154,uri,http://www.wikidata.org/entity/Q10366363,literal,SBT MS,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q168929,literal,,en,,,,,,,,,,,,,,,,wd:Q155
155,uri,http://www.wikidata.org/entity/Q10377070,literal,TV Clube,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q165341,literal,,en,,,,,,,,,,,,,,,,wd:Q155
156,uri,http://www.wikidata.org/entity/Q56377600,literal,Super Liga Americana de Rugby,uri,http://www.wikidata.org/entity/Q298,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,2020-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
157,uri,http://www.wikidata.org/entity/Q16142208,literal,Q16142208,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q42800,literal,,,,,,,,,,,,,,,,,,wd:Q155
158,uri,http://www.wikidata.org/entity/Q5374439,literal,Empresa Metropolitana de Transportes Urbanos de São Paulo,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q175,literal,http://www.wikidata.org/entity/Q9067334,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
159,uri,http://www.wikidata.org/entity/Q25429493,literal,Rede Cine Show,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-11-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
160,uri,http://www.wikidata.org/entity/Q25446748,literal,Q25446748,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,wd:Q155
161,uri,http://www.wikidata.org/entity/Q7894392,literal,Universidade Positivo,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
162,uri,http://www.wikidata.org/entity/Q10366152,literal,Q10366152,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2844,literal,,,,,,,,,,,,,,,,,,wd:Q155
163,uri,http://www.wikidata.org/entity/Q28679988,literal,Q28679988,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q194343,literal,,,,,,,,,,,,,,,,,,wd:Q155
164,uri,http://www.wikidata.org/entity/Q953277,literal,Frateschi,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q188892,literal,,en,http://www.w3.org/2001/XMLSchema#dateTime,literal,1958-01-01T00:00:00Z,,,,,,,,,,,,,wd:Q155
