,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,employees.datatype,employees.type,employees.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,profit.datatype,profit.type,profit.value,markcap.datatype,markcap.type,markcap.value,assets.datatype,assets.type,assets.value,equity.datatype,equity.type,equity.value,officialname.xml:lang,officialname.type,officialname.value,country
320,uri,http://www.wikidata.org/entity/Q106974810,en,literal,T1 League,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
321,uri,http://www.wikidata.org/entity/Q10891564,en,literal,FamilyMart,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-08-18T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
322,uri,http://www.wikidata.org/entity/Q11063575,en,literal,Cigna,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q626608,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
323,uri,http://www.wikidata.org/entity/Q707730,en,literal,CyberLink,http://www.w3.org/2001/XMLSchema#decimal,literal,650,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q1058914,literal,,literal,,literal,http://www.wikidata.org/entity/Q244898,literal,,,,,,,,,,,,,,,,,wd:Q865
324,uri,http://www.wikidata.org/entity/Q11602128,en,literal,First Commercial Bank,,,,,,,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
325,uri,http://www.wikidata.org/entity/Q10391229,en,literal,Ching-Shin,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-03-08T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
326,uri,http://www.wikidata.org/entity/Q619227,en,literal,Cooler Master,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q5358497,literal,,literal,,literal,http://www.wikidata.org/entity/Q244898,literal,,,,,,,,,,,,,,,,,wd:Q865
327,uri,http://www.wikidata.org/entity/Q113858405,en,literal,Hello Health Group,http://www.w3.org/2001/XMLSchema#decimal,literal,351,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q12147,literal,,literal,,literal,http://www.wikidata.org/entity/Q334,literal,,,,,,,,,,,,,,en,literal,Hello Health Group Pte. Ltd,wd:Q865
328,uri,http://www.wikidata.org/entity/Q110998380,en,literal,Calibre,,,,,,,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q5358497,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
329,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,,,,,,,wd:Q865
330,uri,http://www.wikidata.org/entity/Q3412500,en,literal,QNAP Systems,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q744980,literal,,literal,,literal,http://www.wikidata.org/entity/Q570601,literal,,,,,,,,,,,,,,,,,wd:Q865
331,uri,http://www.wikidata.org/entity/Q19841101,en,literal,Yun Hsien Resort,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1967-08-06T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,zh-tw,literal,雲仙樂園,wd:Q865
332,uri,http://www.wikidata.org/entity/Q76099070,en,literal,Tiger Sugar,,,,,,,uri,http://www.wikidata.org/entity/Q16,literal,"http://www.wikidata.org/entity/Q4899370, http://www.wikidata.org/entity/Q540912",literal,,literal,,literal,http://www.wikidata.org/entity/Q569548,literal,,,,,,,,,,,,,,,,,wd:Q865
333,uri,http://www.wikidata.org/entity/Q3079321,en,literal,Mozilla Taiwan,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
334,uri,http://www.wikidata.org/entity/Q76099070,en,literal,Tiger Sugar,,,,,,,uri,http://www.wikidata.org/entity/Q17,literal,"http://www.wikidata.org/entity/Q4899370, http://www.wikidata.org/entity/Q540912",literal,,literal,,literal,http://www.wikidata.org/entity/Q569548,literal,,,,,,,,,,,,,,,,,wd:Q865
335,uri,http://www.wikidata.org/entity/Q15637306,en,literal,YouBike,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-03-11T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
336,uri,http://www.wikidata.org/entity/Q463094,en,literal,Foxconn,http://www.w3.org/2001/XMLSchema#decimal,literal,618460,http://www.w3.org/2001/XMLSchema#dateTime,literal,1974-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,"http://www.wikidata.org/entity/Q5358497, http://www.wikidata.org/entity/Q11650",literal,http://www.wikidata.org/entity/Q716830,literal,http://www.wikidata.org/entity/Q716830,literal,http://www.wikidata.org/entity/Q244898,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,151357164000,,,,,,,,,,,,,wd:Q865
337,uri,http://www.wikidata.org/entity/Q47008065,en,literal,FUNTORO,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
338,uri,http://www.wikidata.org/entity/Q113858405,en,literal,Hello Health Group,http://www.w3.org/2001/XMLSchema#decimal,literal,351,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q869,literal,http://www.wikidata.org/entity/Q12147,literal,,literal,,literal,http://www.wikidata.org/entity/Q334,literal,,,,,,,,,,,,,,en,literal,Hello Health Group Pte. Ltd,wd:Q865
339,uri,http://www.wikidata.org/entity/Q5943259,en,literal,Taiwan Mobile,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,"http://www.wikidata.org/entity/Q56598901, http://www.wikidata.org/entity/Q25245117",literal,,literal,,literal,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q4966205,,,,,,,,,,,,,,,,wd:Q865
340,uri,http://www.wikidata.org/entity/Q19851918,en,literal,KGI Commercial Bank,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-02-12T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q1416657,literal,,literal,,literal,http://www.wikidata.org/entity/Q271124,literal,,,,,,,,,,,,,,,,,wd:Q865
341,uri,http://www.wikidata.org/entity/Q10893396,en,literal,The Westin Taipei,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-04-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
342,uri,http://www.wikidata.org/entity/Q699142,en,literal,Din Tai Fung,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-05-07T00:00:00Z,uri,http://www.wikidata.org/entity/Q334,literal,http://www.wikidata.org/entity/Q540912,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
343,uri,http://www.wikidata.org/entity/Q700446,en,literal,Biostar Microtech International,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,"http://www.wikidata.org/entity/Q11650, http://www.wikidata.org/entity/Q3966",literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
344,uri,http://www.wikidata.org/entity/Q717531,en,literal,Chunghwa Telecom,http://www.w3.org/2001/XMLSchema#decimal,literal,30000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-07-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,"http://www.wikidata.org/entity/Q56598901, http://www.wikidata.org/entity/Q25245117",literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
345,uri,http://www.wikidata.org/entity/Q1101155,en,literal,Elitegroup Computer Systems,http://www.w3.org/2001/XMLSchema#decimal,literal,15493,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q3966,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
346,uri,http://www.wikidata.org/entity/Q15942047,en,literal,Fubon Life,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q626608,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
347,uri,http://www.wikidata.org/entity/Q697293,en,literal,Taipei Fubon Bank,,,,,,,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q806718,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,wd:Q865
348,uri,http://www.wikidata.org/entity/Q23304796,en,literal,CreSpirit,,,,,,,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,wd:Q865
