,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,employees.datatype,employees.type,employees.value,origindate.datatype,origindate.type,origindate.value,profit.datatype,profit.type,profit.value,markcap.datatype,markcap.type,markcap.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,officialname.xml:lang,officialname.type,officialname.value,assets.datatype,assets.type,assets.value,equity.datatype,equity.type,equity.value,country
61,uri,http://www.wikidata.org/entity/Q848059,en,literal,Mahindra & Mahindra,http://www.w3.org/2001/XMLSchema#decimal,literal,11600,http://www.w3.org/2001/XMLSchema#dateTime,literal,1945-10-02T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,6700000000,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q190117,literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
62,uri,http://www.wikidata.org/entity/Q683146,en,literal,LexisNexis,http://www.w3.org/2001/XMLSchema#decimal,literal,10000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q833,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,,,,,,,,,,wd:Q668
63,uri,http://www.wikidata.org/entity/Q123018088,en,literal,Tattva Wellness,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
64,uri,http://www.wikidata.org/entity/Q115301630,en,literal,GD Studio,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q173799,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
65,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#decimal,literal,19792,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,uri,http://www.wikidata.org/entity/Q34,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q6571804, http://www.wikidata.org/entity/Q1230458",,,,,,,,,,wd:Q668
66,uri,http://www.wikidata.org/entity/Q6720951,en,literal,Maa Music,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
67,uri,http://www.wikidata.org/entity/Q683146,en,literal,LexisNexis,http://www.w3.org/2001/XMLSchema#decimal,literal,10000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q148,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,,,,,,,,,,wd:Q668
68,uri,http://www.wikidata.org/entity/Q124976,en,literal,Coal India Limited,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q12880211,literal,,literal,,literal,http://www.wikidata.org/entity/Q1348,literal,,,,,,,,,,,wd:Q668
69,uri,http://www.wikidata.org/entity/Q28172784,en,literal,Green Gold Animations,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q1415395,literal,,literal,,literal,http://www.wikidata.org/entity/Q1361,literal,,,,,,,,,,,wd:Q668
70,uri,http://www.wikidata.org/entity/Q63980400,en,literal,EDS Techologies,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1355,literal,,,,,,,,,,,wd:Q668
71,uri,http://www.wikidata.org/entity/Q2129720,en,literal,Gujarat Samachar,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1932-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1070,literal,,,,,,,,,,,wd:Q668
72,uri,http://www.wikidata.org/entity/Q24906315,en,literal,OYO Rooms,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q123733,literal,,literal,,literal,http://www.wikidata.org/entity/Q238508,literal,,,,,,,,,,,wd:Q668
73,uri,http://www.wikidata.org/entity/Q123068491,en,literal,Woodland,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
74,uri,http://www.wikidata.org/entity/Q2003549,en,literal,Axis Bank,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,"http://www.wikidata.org/entity/Q1416657, http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q806718",literal,http://www.wikidata.org/entity/Q7496573,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
75,uri,http://www.wikidata.org/entity/Q16245722,en,literal,Angel TV,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
76,uri,http://www.wikidata.org/entity/Q113858405,en,literal,Hello Health Group,http://www.w3.org/2001/XMLSchema#decimal,literal,351,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q424,literal,"http://www.wikidata.org/entity/Q46994, http://www.wikidata.org/entity/Q12147",literal,http://www.wikidata.org/entity/Q115477903,literal,,literal,http://www.wikidata.org/entity/Q334,literal,,en,literal,Hello Health Group Pte. Ltd,,,,,,,wd:Q668
77,uri,http://www.wikidata.org/entity/Q6019346,en,literal,India Infoline,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
78,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,,,,,,,,,,wd:Q668
79,uri,http://www.wikidata.org/entity/Q19892682,en,literal,Khaitan & Co,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1910-12-10T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q129286,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
80,uri,http://www.wikidata.org/entity/Q12014467,en,literal,Gluster,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-06-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q880371,literal,,literal,,literal,"http://www.wikidata.org/entity/Q208459, http://www.wikidata.org/entity/Q49220, http://www.wikidata.org/entity/Q1355",literal,,en,literal,Z RESEARCH,,,,,,,wd:Q668
81,uri,http://www.wikidata.org/entity/Q54901562,en,literal,&flix,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
82,uri,http://www.wikidata.org/entity/Q108319752,en,literal,Rajkot Nagarik Sahakari Bank Ltd.,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q11854,literal,,,,,,,,,,,wd:Q668
83,uri,http://www.wikidata.org/entity/Q17087863,en,literal,UBiome,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q7108,literal,,literal,,literal,http://www.wikidata.org/entity/Q1348,literal,,,,,,,,,,,wd:Q668
84,uri,http://www.wikidata.org/entity/Q76383664,en,literal,Capital Small Finance Bank Limited,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
85,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#decimal,literal,19792,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,uri,http://www.wikidata.org/entity/Q36,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q6571804, http://www.wikidata.org/entity/Q1230458",,,,,,,,,,wd:Q668
86,uri,http://www.wikidata.org/entity/Q117822349,en,literal,Just Watches,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
87,uri,http://www.wikidata.org/entity/Q908961,en,literal,Dr. Reddy's Laboratories,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q507443,literal,http://www.wikidata.org/entity/Q5512521,literal,,literal,http://www.wikidata.org/entity/Q1361,literal,,,,,,,,,,,wd:Q668
88,uri,http://www.wikidata.org/entity/Q118391073,en,literal,Black Diamond Capital Management LLC,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q49169,literal,,,,,,,,,,,wd:Q668
89,uri,http://www.wikidata.org/entity/Q113505323,en,literal,Imayam TV,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
90,uri,http://www.wikidata.org/entity/Q18386600,en,literal,Surya Roshni Limited,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q2285982,literal,,literal,,literal,http://www.wikidata.org/entity/Q1353,literal,,,,,,,,,,,wd:Q668
91,uri,http://www.wikidata.org/entity/Q12982969,en,literal,Jain Irrigation Systems Limited,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q11451,literal,,literal,,literal,http://www.wikidata.org/entity/Q30951,literal,,,,,,,,,,,wd:Q668
92,uri,http://www.wikidata.org/entity/Q110178483,en,literal,Abcence,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2020-12-09T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,99000,,,,uri,http://www.wikidata.org/entity/Q668,literal,"http://www.wikidata.org/entity/Q56611700, http://www.wikidata.org/entity/Q1540863, http://www.wikidata.org/entity/Q1481411, http://www.wikidata.org/entity/Q880371, http://www.wikidata.org/entity/Q189507, http://www.wikidata.org/entity/Q11661, http://www.wikidata.org/entity/Q75",literal,http://www.wikidata.org/entity/Q109308805,literal,,literal,http://www.wikidata.org/entity/Q1348,literal,,en,literal,Abcence Limited,http://www.w3.org/2001/XMLSchema#decimal,literal,3800000,http://www.w3.org/2001/XMLSchema#decimal,literal,2400000,wd:Q668
93,uri,http://www.wikidata.org/entity/Q2044826,en,literal,Zee TV,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
94,uri,http://www.wikidata.org/entity/Q683146,en,literal,LexisNexis,http://www.w3.org/2001/XMLSchema#decimal,literal,10000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q8646,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q60,literal,,,,,,,,,,,wd:Q668
95,uri,http://www.wikidata.org/entity/Q17068753,en,literal,Lenskart,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,http://www.wikidata.org/entity/Q22958497,literal,,literal,http://www.wikidata.org/entity/Q987,literal,,,,,,,,,,,wd:Q668
96,uri,http://www.wikidata.org/entity/Q27593967,en,literal,Oswald Labs,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-08-15T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q555097,literal,http://www.wikidata.org/entity/Q33134612,literal,,literal,http://www.wikidata.org/entity/Q987,literal,,,,,,,,,,,wd:Q668
97,uri,http://www.wikidata.org/entity/Q106309795,en,literal,Shriram General Insurance,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q2663825,literal,,literal,,literal,http://www.wikidata.org/entity/Q66485,literal,,,,,,,,,,,wd:Q668
98,uri,http://www.wikidata.org/entity/Q92952193,en,literal,FurnitureRoots,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q200019,literal,,,,,,,,,,,wd:Q668
99,uri,http://www.wikidata.org/entity/Q17029522,en,literal,High News,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
100,uri,http://www.wikidata.org/entity/Q18387843,en,literal,Kesar Da Dhaba,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1916-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
101,uri,http://www.wikidata.org/entity/Q4111575,en,literal,Sify,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-12-12T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q75,literal,,literal,,literal,http://www.wikidata.org/entity/Q4739739,literal,,,,,,,,,,,wd:Q668
102,uri,http://www.wikidata.org/entity/Q116247751,en,literal,M&C Saatchi Performance,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q334,literal,http://www.wikidata.org/entity/Q39809,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,,,,,,,,,,wd:Q668
103,uri,http://www.wikidata.org/entity/Q18386006,en,literal,Page Industries,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1355,literal,,,,,,,,,,,wd:Q668
104,uri,http://www.wikidata.org/entity/Q16824512,en,literal,Ajay Devgn Films,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
105,uri,http://www.wikidata.org/entity/Q124097985,en,literal,Griffy,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2024-01-10T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
106,uri,http://www.wikidata.org/entity/Q28173964,en,literal,ESAF Small Finance Bank,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-03-10T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q22687,literal,,literal,,literal,http://www.wikidata.org/entity/Q163798,literal,,,,,,,,,,,wd:Q668
107,uri,http://www.wikidata.org/entity/Q113858405,en,literal,Hello Health Group,http://www.w3.org/2001/XMLSchema#decimal,literal,351,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q881,literal,"http://www.wikidata.org/entity/Q46994, http://www.wikidata.org/entity/Q12147",literal,http://www.wikidata.org/entity/Q115477903,literal,,literal,http://www.wikidata.org/entity/Q334,literal,,en,literal,Hello Health Group Pte. Ltd,,,,,,,wd:Q668
108,uri,http://www.wikidata.org/entity/Q5270580,en,literal,Dialog,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q854,literal,"http://www.wikidata.org/entity/Q56598901, http://www.wikidata.org/entity/Q25245117",literal,,literal,,literal,http://www.wikidata.org/entity/Q35381,literal,,,,,,,,,,,wd:Q668
109,uri,http://www.wikidata.org/entity/Q7746610,en,literal,"The Leela Palaces, Hotels and Resorts",,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
110,uri,http://www.wikidata.org/entity/Q24884920,en,literal,Voot,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-03-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
111,uri,http://www.wikidata.org/entity/Q1350144,en,literal,Go First,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-11-04T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,http://www.wikidata.org/entity/Q28030838,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
112,uri,http://www.wikidata.org/entity/Q124538283,en,literal,Kambala Solutions,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
113,uri,http://www.wikidata.org/entity/Q85775156,en,literal,Kuvera.in,,,,,,,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q668
114,uri,http://www.wikidata.org/entity/Q2018840,en,literal,Allahabad Bank,http://www.w3.org/2001/XMLSchema#decimal,literal,24137,http://www.w3.org/2001/XMLSchema#dateTime,literal,1865-04-24T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,"http://www.wikidata.org/entity/Q1416657, http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q806718",literal,,literal,,literal,http://www.wikidata.org/entity/Q1348,literal,,,,,,,,,,,wd:Q668
115,uri,http://www.wikidata.org/entity/Q26703733,en,literal,CineMan Productions,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-02-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q173799,literal,,literal,,literal,http://www.wikidata.org/entity/Q1070,literal,,,,,,,,,,,wd:Q668
116,uri,http://www.wikidata.org/entity/Q1381966,en,literal,Flipkart,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-10-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,http://www.wikidata.org/entity/Q484847,literal,http://www.wikidata.org/entity/Q17486463,literal,,literal,http://www.wikidata.org/entity/Q1355,literal,,,,,,,,,,,wd:Q668
117,uri,http://www.wikidata.org/entity/Q7817,en,literal,World Health Organization,http://www.w3.org/2001/XMLSchema#decimal,literal,7000,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-04-07T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q29584363,literal,,literal,,literal,http://www.wikidata.org/entity/Q71,literal,,ru,literal,Всемирная организация здравоохранения,,,,,,,wd:Q668
118,uri,http://www.wikidata.org/entity/Q1131463,en,literal,Tech Mahindra India,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,,,,,,,uri,http://www.wikidata.org/entity/Q668,literal,"http://www.wikidata.org/entity/Q1540863, http://www.wikidata.org/entity/Q1481411",literal,,literal,,literal,http://www.wikidata.org/entity/Q1156,literal,,,,,,,,,,,wd:Q668
