,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,officialname.xml:lang,officialname.type,officialname.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,markcap.datatype,markcap.type,markcap.value,assets.datatype,assets.type,assets.value,equity.datatype,equity.type,equity.value,country
277,uri,http://www.wikidata.org/entity/Q483238,en,literal,JYP Entertainment,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-04-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q638,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2647706, http://www.wikidata.org/entity/Q8684",literal,,ko,literal,주식회사 제이와이피엔터테인먼트,http://www.w3.org/2001/XMLSchema#decimal,literal,235,http://www.w3.org/2001/XMLSchema#decimal,literal,26400000,,,,,,,,,,wd:Q884
278,uri,http://www.wikidata.org/entity/Q110118012,en,literal,PocketDol Studio,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-07-12T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q746359,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,ko,literal,포켓돌스튜디오,,,,,,,,,,,,,,,,wd:Q884
279,uri,http://www.wikidata.org/entity/Q121294897,en,literal,SK gas,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q42108,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
280,uri,http://www.wikidata.org/entity/Q113820258,en,literal,WILD Group,,,,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
281,uri,http://www.wikidata.org/entity/Q626185,en,literal,"SHOWBOX Co., Ltd.",http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q21198548,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
282,uri,http://www.wikidata.org/entity/Q20445840,en,literal,Saram Entertainment,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
283,uri,http://www.wikidata.org/entity/Q699142,en,literal,Din Tai Fung,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-05-07T00:00:00Z,uri,http://www.wikidata.org/entity/Q878,literal,http://www.wikidata.org/entity/Q540912,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
284,uri,http://www.wikidata.org/entity/Q12620832,en,literal,King Kong Entertainment,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q625568,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
285,uri,http://www.wikidata.org/entity/Q16167317,en,literal,C9 Entertainment,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q173799,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
286,uri,http://www.wikidata.org/entity/Q16164229,en,literal,Management Koo,,,,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
287,uri,http://www.wikidata.org/entity/Q16180845,en,literal,Jellyfish Entertainment,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,ko,literal,젤리피쉬엔터테인먼트 주식회사,,,,,,,,,,,,,,,,wd:Q884
288,uri,http://www.wikidata.org/entity/Q122840079,en,literal,Person & Idea,,,,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
289,uri,http://www.wikidata.org/entity/Q109459549,en,literal,baumealame,,,,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
290,uri,http://www.wikidata.org/entity/Q112650982,en,literal,Pictionary Art Factory,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-03-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q11425,literal,,literal,,literal,http://www.wikidata.org/entity/Q42124,literal,,ko,literal,픽셔너리 아트팩토리,,,,,,,,,,,,,,,,wd:Q884
291,uri,http://www.wikidata.org/entity/Q85978495,en,literal,Merry Christmas,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-04-11T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,,literal,,ko,literal,메리크리스마스,,,,,,,,,,,,,,,,wd:Q884
292,uri,http://www.wikidata.org/entity/Q142054,en,literal,Kumon,http://www.w3.org/2001/XMLSchema#dateTime,literal,1958-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q8434,literal,,literal,,literal,http://www.wikidata.org/entity/Q35765,literal,,ja,literal,株式会社公文教育研究会,,,,,,,,,,,,,,,,wd:Q884
293,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q668,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q6571804",,,,http://www.w3.org/2001/XMLSchema#decimal,literal,18246,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,,,,,,,wd:Q884
294,uri,http://www.wikidata.org/entity/Q123377537,en,literal,ABShot,,,,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
295,uri,http://www.wikidata.org/entity/Q16935513,en,literal,Tony Moly,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
296,uri,http://www.wikidata.org/entity/Q104785259,en,literal,Devespresso Games,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
297,uri,http://www.wikidata.org/entity/Q66180343,en,literal,iA Inc.,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
298,uri,http://www.wikidata.org/entity/Q496606,en,literal,KB Kookmin Bank,http://www.w3.org/2001/XMLSchema#dateTime,literal,1963-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q884,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
299,uri,http://www.wikidata.org/entity/Q107291476,en,literal,PsychoFlux Entertainment,,,,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
300,uri,http://www.wikidata.org/entity/Q21059245,,literal,Q21059245,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-02-21T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q20921,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
301,uri,http://www.wikidata.org/entity/Q31179353,en,literal,QUAN Entertainment,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
302,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1345, http://www.wikidata.org/entity/Q2662373",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,,,,wd:Q884
303,uri,http://www.wikidata.org/entity/Q55727849,en,literal,Glove Entertainment,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-05-06T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
304,uri,http://www.wikidata.org/entity/Q5150442,en,literal,Com2uS,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-07-31T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q210167,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
305,uri,http://www.wikidata.org/entity/Q494158,en,literal,SK Group,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q778575,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
306,uri,http://www.wikidata.org/entity/Q483018,en,literal,Nong Shim Ltd.,http://www.w3.org/2001/XMLSchema#dateTime,literal,1965-09-18T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q540912,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
307,uri,http://www.wikidata.org/entity/Q50596,en,literal,Woollim Entertainment,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q746359,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
308,uri,http://www.wikidata.org/entity/Q39988,en,literal,Yonsei University,http://www.w3.org/2001/XMLSchema#dateTime,literal,1885-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,ko,literal,연세대학교,,,,,,,,,,,,,,,,wd:Q884
309,uri,http://www.wikidata.org/entity/Q19794482,en,literal,WM Entertainment,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-07-21T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q625568,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
310,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1345, http://www.wikidata.org/entity/Q2662373",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,,,,wd:Q884
311,uri,http://www.wikidata.org/entity/Q104541491,en,literal,Nimble Neuron,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q42108,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
312,uri,http://www.wikidata.org/entity/Q13424955,en,literal,Fantagio,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-10-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q19595701,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
313,uri,http://www.wikidata.org/entity/Q12600614,en,literal,Korean Federation of Community Credit Cooperatives,,,,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
314,uri,http://www.wikidata.org/entity/Q484872,en,literal,Jin Air,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q50192,literal,,ko,literal,주식회사 진에어,,,,,,,,,,,,,,,,wd:Q884
315,uri,http://www.wikidata.org/entity/Q45282,en,literal,Pledis Entertainment,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
316,uri,http://www.wikidata.org/entity/Q12595115,en,literal,Melon,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q47164, http://www.wikidata.org/entity/Q65",literal,,,,,,,,,,,,,,,,,,,,wd:Q884
317,uri,http://www.wikidata.org/entity/Q16176785,en,literal,Bandi & Luni's,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-04-29T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q998426,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
318,uri,http://www.wikidata.org/entity/Q489428,en,literal,DSP Media,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-10-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q638,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
319,uri,http://www.wikidata.org/entity/Q111457865,en,literal,ADOR,http://www.w3.org/2001/XMLSchema#dateTime,literal,2021-11-12T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q746359,literal,http://www.wikidata.org/entity/Q113205645,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
320,uri,http://www.wikidata.org/entity/Q699142,en,literal,Din Tai Fung,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-05-07T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q540912,literal,,literal,,literal,http://www.wikidata.org/entity/Q1867,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
321,uri,http://www.wikidata.org/entity/Q12580769,en,literal,SM Culture & Contents,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-05-13T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q19595701,literal,,literal,,literal,http://www.wikidata.org/entity/Q2647706,literal,,ko,literal,주식회사 에스엠컬처앤콘텐츠,,,,,,,,,,,,,,,,wd:Q884
322,uri,http://www.wikidata.org/entity/Q4035237,en,literal,Krafton,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-03-26T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q42108,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
323,uri,http://www.wikidata.org/entity/Q43396567,en,literal,Artist Company,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
324,uri,http://www.wikidata.org/entity/Q15509774,en,literal,Mystic Story,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
325,uri,http://www.wikidata.org/entity/Q489247,en,literal,Naver Corporation,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-06-02T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q778575,literal,,literal,,literal,http://www.wikidata.org/entity/Q42108,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
326,uri,http://www.wikidata.org/entity/Q12580836,en,literal,CU,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q7361709,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
327,uri,http://www.wikidata.org/entity/Q55736184,en,literal,Studio Santa Claus Entertainment,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-08-12T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q173799,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
328,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q145,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q6571804",,,,http://www.w3.org/2001/XMLSchema#decimal,literal,18246,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,,,,,,,wd:Q884
329,uri,http://www.wikidata.org/entity/Q488795,en,literal,Korea Educational Broadcasting System,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-12-27T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q20395,literal,,ko,literal,한국교육방송공사,,,,,,,,,,,,,,,,wd:Q884
330,uri,http://www.wikidata.org/entity/Q16166252,en,literal,Samsung Securities,http://www.w3.org/2001/XMLSchema#dateTime,literal,1982-10-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
331,uri,http://www.wikidata.org/entity/Q120997961,en,literal,Dal.komm Coffee,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-02-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
332,uri,http://www.wikidata.org/entity/Q61356434,en,literal,DooRooDooRoo Artist Company,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-05-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
333,uri,http://www.wikidata.org/entity/Q109516686,en,literal,Five & Six International,http://www.w3.org/2001/XMLSchema#dateTime,literal,2020-08-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
334,uri,http://www.wikidata.org/entity/Q483036,en,literal,NCsoft,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-03-11T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
335,uri,http://www.wikidata.org/entity/Q28048734,en,literal,Around US Entertainment,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
336,uri,http://www.wikidata.org/entity/Q108846027,en,literal,Green Narae Media,,,,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
337,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q148,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q6571804",,,,http://www.w3.org/2001/XMLSchema#decimal,literal,18246,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,,,,,,,wd:Q884
338,uri,http://www.wikidata.org/entity/Q7628201,en,literal,Studio Mir,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q1415395,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
339,uri,http://www.wikidata.org/entity/Q85973438,en,literal,Konjiam Resort,,,,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
340,uri,http://www.wikidata.org/entity/Q54132750,en,literal,ILLION Corp,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-11-24T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
341,uri,http://www.wikidata.org/entity/Q16174772,en,literal,Rainbow Bridge World,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-03-05T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q746359,literal,,literal,,literal,"http://www.wikidata.org/entity/Q50382, http://www.wikidata.org/entity/Q50355",literal,,,,,,,,,,,,,,,,,,,,wd:Q884
342,uri,http://www.wikidata.org/entity/Q109326531,en,literal,The Key Artist Agency,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
343,uri,http://www.wikidata.org/entity/Q16175086,en,literal,Evermore Music,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
344,uri,http://www.wikidata.org/entity/Q492438,en,literal,Channel A,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-04-07T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q55729268,literal,,en,literal,Channel A Corporation,,,,,,,,,,,,,,,,wd:Q884
345,uri,http://www.wikidata.org/entity/Q16172285,en,literal,Just Music,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
346,uri,http://www.wikidata.org/entity/Q483883,en,literal,Incheon Transit Corporation,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-04-15T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q5503,literal,,literal,,literal,http://www.wikidata.org/entity/Q20934,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
347,uri,http://www.wikidata.org/entity/Q64379373,en,literal,The Next Miami,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-04-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
348,uri,http://www.wikidata.org/entity/Q489243,en,literal,Samsung Heavy Industries,http://www.w3.org/2001/XMLSchema#dateTime,literal,1974-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q1957908,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
349,uri,http://www.wikidata.org/entity/Q24859550,en,literal,Line Friends,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
350,uri,http://www.wikidata.org/entity/Q6451272,en,literal,CJ Cheil Jedang,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-11-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q50441,literal,,en,literal,CJ CheilJedang Corporation,,,,,,,,,,,,,,,,wd:Q884
351,uri,http://www.wikidata.org/entity/Q91747406,en,literal,npio Entertainment,,,,uri,http://www.wikidata.org/entity/Q884,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8684,literal,,,,,,,,,,,,,,,,,,,,wd:Q884
