,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,markcap.datatype,markcap.type,markcap.value,officialname.xml:lang,officialname.type,officialname.value,assets.datatype,assets.type,assets.value,equity.datatype,equity.type,equity.value,country
347,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q668,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q6571804",http://www.w3.org/2001/XMLSchema#decimal,literal,19792,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,,,,,,,,,,wd:Q36
348,uri,http://www.wikidata.org/entity/Q62073490,en,literal,Martes Sport,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q106583,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
349,uri,http://www.wikidata.org/entity/Q116940240,en,literal,fluckyMachine,,,,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q270,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
350,uri,http://www.wikidata.org/entity/Q9387122,en,literal,ZTM Kielce,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-07-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
351,uri,http://www.wikidata.org/entity/Q93517084,en,literal,Gate,,,,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
352,uri,http://www.wikidata.org/entity/Q6100964,en,literal,iwoca,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q16319025,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
353,uri,http://www.wikidata.org/entity/Q111017679,en,literal,Noobz from Poland,,,,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q270,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
354,uri,http://www.wikidata.org/entity/Q9178101,en,literal,Boska TV,,,,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
355,uri,http://www.wikidata.org/entity/Q108910285,en,literal,Starward Industries,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q31487,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
356,uri,http://www.wikidata.org/entity/Q578832,en,literal,PKO Bank Polski,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,"http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q806718",literal,,literal,,literal,http://www.wikidata.org/entity/Q270,literal,,,,,,,,,,,pl,literal,Powszechna Kasa Oszczędności Bank Polski Spółka Akcyjna,,,,,,,wd:Q36
357,uri,http://www.wikidata.org/entity/Q886629,en,literal,Polskie Radio Program II,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
358,uri,http://www.wikidata.org/entity/Q9171569,en,literal,Big Star,http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q52842,literal,,,,,,,,,,,pl,literal,Big Star Limited Sp. z o.o.,,,,,,,wd:Q36
359,uri,http://www.wikidata.org/entity/Q11691326,en,literal,Ludwik Rydygier Collegium Medicum of Nicolaus Copernicus University,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1752712,,,,,,,,,,,,,,,,,,,wd:Q36
360,uri,http://www.wikidata.org/entity/Q677662,en,literal,Pedagogical University of Kraków,http://www.w3.org/2001/XMLSchema#dateTime,literal,1946-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q31487,literal,,,,,,,,,,,en,literal,Pedagogical University of Cracow,,,,,,,wd:Q36
361,uri,http://www.wikidata.org/entity/Q18649951,en,literal,SentiOne,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-10-28T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,http://www.wikidata.org/entity/Q63061638,literal,,literal,http://www.wikidata.org/entity/Q1792,literal,,,,,,,,,,,en,literal,SentiOne,,,,,,,wd:Q36
362,uri,http://www.wikidata.org/entity/Q9195224,en,literal,Coccodrillo,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
363,uri,http://www.wikidata.org/entity/Q701338,en,literal,C&A,http://www.w3.org/2001/XMLSchema#dateTime,literal,1841-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1718, http://www.wikidata.org/entity/Q318418",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,40000,,,,,,,,,,,,,,,,wd:Q36
364,uri,http://www.wikidata.org/entity/Q9356205,en,literal,Teatr im. Wilama Horzycy,http://www.w3.org/2001/XMLSchema#dateTime,literal,1904-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
365,uri,http://www.wikidata.org/entity/Q121201615,en,literal,Feardemic,,,,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q31487,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
366,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q6571804",http://www.w3.org/2001/XMLSchema#decimal,literal,19792,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,,,,,,,,,,wd:Q36
367,uri,http://www.wikidata.org/entity/Q60861806,en,literal,Newonce.radio,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
368,uri,http://www.wikidata.org/entity/Q109682965,en,literal,Art Games Studio,,,,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q270,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
369,uri,http://www.wikidata.org/entity/Q113672892,en,literal,Duality Games,,,,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q270,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
370,uri,http://www.wikidata.org/entity/Q693200,en,literal,Nowy Styl,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q187939,literal,,literal,,literal,http://www.wikidata.org/entity/Q826068,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
371,uri,http://www.wikidata.org/entity/Q109323856,en,literal,Oskroba,http://www.w3.org/2001/XMLSchema#dateTime,literal,1931-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q2095,literal,,literal,,literal,http://www.wikidata.org/entity/Q2060255,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
372,uri,http://www.wikidata.org/entity/Q11752350,en,literal,LPP,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q126793,literal,http://www.wikidata.org/entity/Q15833826,literal,,literal,http://www.wikidata.org/entity/Q1792,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,24000,http://www.w3.org/2001/XMLSchema#decimal,literal,117500000,,,,pl,literal,LPP Spółka Akcyjna,,,,,,,wd:Q36
373,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q6571804",http://www.w3.org/2001/XMLSchema#decimal,literal,19792,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,,,,,,,,,,wd:Q36
374,uri,http://www.wikidata.org/entity/Q11762689,en,literal,Wind Mobile,,,,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q25245117,literal,,literal,,literal,http://www.wikidata.org/entity/Q31487,literal,,,,,,,,,,,pl,literal,Wind Mobile S.A.,,,,,,,wd:Q36
375,uri,http://www.wikidata.org/entity/Q9267646,en,literal,Getin Bank,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,"http://www.wikidata.org/entity/Q1416657, http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q806718",literal,,literal,,literal,http://www.wikidata.org/entity/Q270,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
376,uri,http://www.wikidata.org/entity/Q9142801,en,literal,Aidem Media,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-09-10T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q1792,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
377,uri,http://www.wikidata.org/entity/Q116757302,en,literal,Red Limb Studio,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
378,uri,http://www.wikidata.org/entity/Q7277895,en,literal,RTV Euro AGD,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q270,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
379,uri,http://www.wikidata.org/entity/Q19401271,en,literal,Polish Armaments Group,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-11-26T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q392933,literal,,literal,,literal,http://www.wikidata.org/entity/Q104740,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,8700000,,,,mul,literal,POLSKA GRUPA ZBROJENIOWA S.A.,,,,,,,wd:Q36
380,uri,http://www.wikidata.org/entity/Q249591,en,literal,Polish State Railways,http://www.w3.org/2001/XMLSchema#dateTime,literal,1926-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q3565868,literal,http://www.wikidata.org/entity/Q27149368,literal,,literal,http://www.wikidata.org/entity/Q270,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,70000,,,,,,,,,,,,,,,,wd:Q36
381,uri,http://www.wikidata.org/entity/Q123785131,en,literal,News24,,,,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
382,uri,http://www.wikidata.org/entity/Q9376325,en,literal,Wojas,,,,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q54159,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
383,uri,http://www.wikidata.org/entity/Q9266793,en,literal,Opel Manufacturing Poland,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q105084,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,2853,http://www.w3.org/2001/XMLSchema#decimal,literal,16000000,,,,mul,literal,OPEL POLAND SP. Z O.O.,,,,,,,wd:Q36
384,uri,http://www.wikidata.org/entity/Q1550912,en,literal,GMV Innovating Solutions,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q30,literal,"http://www.wikidata.org/entity/Q190117, http://www.wikidata.org/entity/Q5268834, http://www.wikidata.org/entity/Q3510521, http://www.wikidata.org/entity/Q2729047, http://www.wikidata.org/entity/Q936518, http://www.wikidata.org/entity/Q508378",literal,"http://www.wikidata.org/entity/Q26637897, http://www.wikidata.org/entity/Q26638506",literal,http://www.wikidata.org/entity/Q26639858,literal,http://www.wikidata.org/entity/Q910410,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,2792,http://www.w3.org/2001/XMLSchema#decimal,literal,6605351.15,,,,es,literal,GMV Innovating Solutions,,,,,,,wd:Q36
385,uri,http://www.wikidata.org/entity/Q114129506,en,literal,TVP Dystrybucja Kinowa,,,,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q590870,literal,,literal,,literal,,literal,,,,,,,,,,,pl,literal,TVP Dystrybucja Kinowa,,,,,,,wd:Q36
386,uri,http://www.wikidata.org/entity/Q1550912,en,literal,GMV Innovating Solutions,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q31,literal,"http://www.wikidata.org/entity/Q190117, http://www.wikidata.org/entity/Q5268834, http://www.wikidata.org/entity/Q3510521, http://www.wikidata.org/entity/Q2729047, http://www.wikidata.org/entity/Q936518, http://www.wikidata.org/entity/Q508378",literal,"http://www.wikidata.org/entity/Q26637897, http://www.wikidata.org/entity/Q26638506",literal,http://www.wikidata.org/entity/Q26639858,literal,http://www.wikidata.org/entity/Q910410,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,2792,http://www.w3.org/2001/XMLSchema#decimal,literal,6605351.15,,,,es,literal,GMV Innovating Solutions,,,,,,,wd:Q36
387,uri,http://www.wikidata.org/entity/Q1807170,en,literal,Powszechny Zakład Ubezpieczeń,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q837171,literal,"http://www.wikidata.org/entity/Q9188491, http://www.wikidata.org/entity/Q11720745, http://www.wikidata.org/entity/Q11718439, http://www.wikidata.org/entity/Q9381891, http://www.wikidata.org/entity/Q515057, http://www.wikidata.org/entity/Q11684589, http://www.wikidata.org/entity/Q85860409, http://www.wikidata.org/entity/Q48841389, http://www.wikidata.org/entity/Q6836029, http://www.wikidata.org/entity/Q87720395, http://www.wikidata.org/entity/Q11725747",literal,,literal,http://www.wikidata.org/entity/Q270,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,16822,,,,,,,pl,literal,Powszechny Zakład Ubezpieczeń Spółka Akcyjna,,,,,,,wd:Q36
388,uri,http://www.wikidata.org/entity/Q886869,en,literal,Radio Zet,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q270,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
389,uri,http://www.wikidata.org/entity/Q9387123,en,literal,ZTM Gdańsk,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
390,uri,http://www.wikidata.org/entity/Q111308042,en,literal,Ogród Smaków,,,,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
391,uri,http://www.wikidata.org/entity/Q107038240,en,literal,Awaken Realms,,,,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
392,uri,http://www.wikidata.org/entity/Q18426195,en,literal,Kino Świat,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q270,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
393,uri,http://www.wikidata.org/entity/Q16618278,en,literal,ZDMiKP Bydgoszcz,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-03-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
394,uri,http://www.wikidata.org/entity/Q119348978,,literal,Q119348978,http://www.w3.org/2001/XMLSchema#dateTime,literal,1954-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
395,uri,http://www.wikidata.org/entity/Q9366819,en,literal,Siedlce University of Natural Sciences and Humanities,http://www.w3.org/2001/XMLSchema#dateTime,literal,1969-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
396,uri,http://www.wikidata.org/entity/Q1550912,en,literal,GMV Innovating Solutions,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q190117, http://www.wikidata.org/entity/Q5268834, http://www.wikidata.org/entity/Q3510521, http://www.wikidata.org/entity/Q2729047, http://www.wikidata.org/entity/Q936518, http://www.wikidata.org/entity/Q508378",literal,"http://www.wikidata.org/entity/Q26637897, http://www.wikidata.org/entity/Q26638506",literal,http://www.wikidata.org/entity/Q26639858,literal,http://www.wikidata.org/entity/Q910410,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,2792,http://www.w3.org/2001/XMLSchema#decimal,literal,6605351.15,,,,es,literal,GMV Innovating Solutions,,,,,,,wd:Q36
397,uri,http://www.wikidata.org/entity/Q1550912,en,literal,GMV Innovating Solutions,http://www.w3.org/2001/XMLSchema#dateTime,literal,1984-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q29,literal,"http://www.wikidata.org/entity/Q508378, http://www.wikidata.org/entity/Q190117, http://www.wikidata.org/entity/Q5268834, http://www.wikidata.org/entity/Q3510521, http://www.wikidata.org/entity/Q2729047, http://www.wikidata.org/entity/Q936518",literal,"http://www.wikidata.org/entity/Q26637897, http://www.wikidata.org/entity/Q26638506",literal,http://www.wikidata.org/entity/Q26639858,literal,http://www.wikidata.org/entity/Q910410,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,2792,http://www.w3.org/2001/XMLSchema#decimal,literal,6605351.15,,,,es,literal,GMV Innovating Solutions,,,,,,,wd:Q36
398,uri,http://www.wikidata.org/entity/Q20034845,en,literal,Bodzio,,,,uri,http://www.wikidata.org/entity/Q36,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
399,uri,http://www.wikidata.org/entity/Q115921434,en,literal,Cofix Global,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q159,literal,,literal,http://www.wikidata.org/entity/Q115921261,literal,,literal,http://www.wikidata.org/entity/Q229,literal,,,,,,,,,,,,,,,,,,,,wd:Q36
400,uri,http://www.wikidata.org/entity/Q701338,en,literal,C&A,http://www.w3.org/2001/XMLSchema#dateTime,literal,1841-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1718, http://www.wikidata.org/entity/Q318418",literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,35000,,,,,,,,,,,,,,,,wd:Q36
