,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,officialname.xml:lang,officialname.type,officialname.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,equity.datatype,equity.type,equity.value,assets.datatype,assets.type,assets.value,markcap.datatype,markcap.type,markcap.value,country
589,uri,http://www.wikidata.org/entity/Q113291269,en,literal,Nuna Lie,,,,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q220,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
590,uri,http://www.wikidata.org/entity/Q446502,en,literal,Gios,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q495,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
591,uri,http://www.wikidata.org/entity/Q105086527,en,literal,Trotta Bus Services,http://www.w3.org/2001/XMLSchema#dateTime,literal,1961-03-13T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,"http://www.wikidata.org/entity/Q1762479, http://www.wikidata.org/entity/Q178512",literal,,literal,,literal,http://www.wikidata.org/entity/Q220,literal,,it,literal,Trotta Bus Services S.p.A.,,,,,,,,,,,,,,,,wd:Q38
592,uri,http://www.wikidata.org/entity/Q3645309,en,literal,Brondi,http://www.w3.org/2001/XMLSchema#dateTime,literal,1935-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q5358497,literal,,literal,,literal,http://www.wikidata.org/entity/Q10304,literal,,it,literal,Brondi Telefonia S.p.A.,,,,,,,,,,,,,,,,wd:Q38
593,uri,http://www.wikidata.org/entity/Q1149018,en,literal,Moto Guzzi,http://www.w3.org/2001/XMLSchema#dateTime,literal,1921-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q190117,literal,,literal,,literal,http://www.wikidata.org/entity/Q42935,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
594,uri,http://www.wikidata.org/entity/Q105340071,en,literal,Toys Center,,,,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
595,uri,http://www.wikidata.org/entity/Q4021862,,literal,Q4021862,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q13666,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
596,uri,http://www.wikidata.org/entity/Q7065448,en,literal,NOW TV,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-07-17T00:00:00Z,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
597,uri,http://www.wikidata.org/entity/Q3632283,en,literal,BT Italia,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-09-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q25245117,literal,,literal,,literal,http://www.wikidata.org/entity/Q490,literal,,it,literal,BT Italia S.p.A.,,,,,,,,,,,,,,,,wd:Q38
598,uri,http://www.wikidata.org/entity/Q7065448,en,literal,NOW TV,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-07-17T00:00:00Z,uri,http://www.wikidata.org/entity/Q29,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
599,uri,http://www.wikidata.org/entity/Q115489957,,literal,Q115489957,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q220,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
600,uri,http://www.wikidata.org/entity/Q90793902,en,literal,ASST della Valle Olona,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1155,literal,http://www.wikidata.org/entity/Q97381717,,,,,,,,,,,,,,,,,,,wd:Q38
601,uri,http://www.wikidata.org/entity/Q3982792,en,literal,Persidera,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q56611639,literal,,literal,,literal,"http://www.wikidata.org/entity/Q13377, http://www.wikidata.org/entity/Q220",literal,,it,literal,Persidera S.p.A.,,,,,,,,,,,,,,,,wd:Q38
602,uri,http://www.wikidata.org/entity/Q3638281,en,literal,Bennet,http://www.w3.org/2001/XMLSchema#dateTime,literal,1964-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q47397,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
603,uri,http://www.wikidata.org/entity/Q35896,en,literal,Lancia,http://www.w3.org/2001/XMLSchema#dateTime,literal,1906-11-27T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q190117,literal,,literal,,literal,http://www.wikidata.org/entity/Q495,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,43076,,,,,,,,,,,,,wd:Q38
604,uri,http://www.wikidata.org/entity/Q3689968,en,literal,CoopVoce,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-06-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
605,uri,http://www.wikidata.org/entity/Q116214505,en,literal,Kasanova,,,,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q41005,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
606,uri,http://www.wikidata.org/entity/Q1374674,en,literal,EuroSpin,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q47998,literal,,it,literal,Eurospin Italia S.p.A.,,,,,,,,,,,,,,,,wd:Q38
607,uri,http://www.wikidata.org/entity/Q113973272,en,literal,Alice Pizza,,,,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q81799,literal,,literal,,literal,http://www.wikidata.org/entity/Q220,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
608,uri,http://www.wikidata.org/entity/Q109084319,en,literal,Team SolEtude,,,,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q490,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
609,uri,http://www.wikidata.org/entity/Q113098621,en,literal,Sartori Rides,,,,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
610,uri,http://www.wikidata.org/entity/Q79620028,en,literal,Illimity Bank,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q490,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,138,,,,,,,,,,,,,wd:Q38
611,uri,http://www.wikidata.org/entity/Q15911908,en,literal,World Duty Free,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q6046,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
612,uri,http://www.wikidata.org/entity/Q114975299,en,literal,Terra de Punt,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,"http://www.wikidata.org/entity/Q12220280, http://www.wikidata.org/entity/Q1415395",literal,,literal,,literal,http://www.wikidata.org/entity/Q1897,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
613,uri,http://www.wikidata.org/entity/Q108892615,,literal,Q108892615,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q11492876,literal,,literal,,literal,http://www.wikidata.org/entity/Q490,literal,,it,literal,IRIDEOS S.p.A.,,,,,,,,,,,,,,,,wd:Q38
614,uri,http://www.wikidata.org/entity/Q368151,en,literal,Mediaset,http://www.w3.org/2001/XMLSchema#dateTime,literal,1978-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q56611639,literal,,literal,,literal,http://www.wikidata.org/entity/Q490,literal,,it,literal,Mediaset Italia S.p.A.,,,,,,,,,,,,,,,,wd:Q38
615,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,,,,wd:Q38
616,uri,http://www.wikidata.org/entity/Q3982780,en,literal,Telecapri,,,,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
617,uri,http://www.wikidata.org/entity/Q124080324,,literal,Q124080324,,,,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
618,uri,http://www.wikidata.org/entity/Q115480852,en,literal,Intimissimi Uomo,,,,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q305404,,,,,,,,,,,,,,,,,,,wd:Q38
619,uri,http://www.wikidata.org/entity/Q48808434,en,literal,Busitalia Veneto,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
620,uri,http://www.wikidata.org/entity/Q51079044,en,literal,Acqua & Sapone,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q331814,literal,,literal,,literal,http://www.wikidata.org/entity/Q490,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
621,uri,http://www.wikidata.org/entity/Q726572,en,literal,Tessellis,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q25245117,literal,http://www.wikidata.org/entity/Q167404,literal,,literal,http://www.wikidata.org/entity/Q3654779,literal,,it,literal,Tessellis S.p.A.,http://www.w3.org/2001/XMLSchema#decimal,literal,1145,http://www.w3.org/2001/XMLSchema#decimal,literal,83200000,,,,,,,,,,wd:Q38
622,uri,http://www.wikidata.org/entity/Q3928863,en,literal,Radiolina,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-06-19T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
623,uri,http://www.wikidata.org/entity/Q3661919,en,literal,Cassa di Risparmio di Asti,http://www.w3.org/2001/XMLSchema#dateTime,literal,1842-01-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q6122,literal,,it,literal,Cassa di Risparmio di Asti s.p.a.,,,,,,,,,,,,,,,,wd:Q38
624,uri,http://www.wikidata.org/entity/Q119228555,en,literal,Gesuiti Educazione,,,,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
625,uri,http://www.wikidata.org/entity/Q2748031,en,literal,Gagosian Gallery,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q65,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
626,uri,http://www.wikidata.org/entity/Q88800514,en,literal,Consorzio del Vino Brunello di Montalcino,http://www.w3.org/2001/XMLSchema#dateTime,literal,1967-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
627,uri,http://www.wikidata.org/entity/Q65127915,en,literal,Decò,http://www.w3.org/2001/XMLSchema#dateTime,literal,2010-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q331814,literal,,literal,,literal,http://www.wikidata.org/entity/Q58741,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,17,,,,,,,,,,,,,wd:Q38
628,uri,http://www.wikidata.org/entity/Q2042514,en,literal,OVS,http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q641,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
629,uri,http://www.wikidata.org/entity/Q1658959,en,literal,Tecnica Group,http://www.w3.org/2001/XMLSchema#dateTime,literal,1960-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q46634,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
630,uri,http://www.wikidata.org/entity/Q3999692,en,literal,Trony,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q490,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
631,uri,http://www.wikidata.org/entity/Q21178605,en,literal,Italia Independent Group,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q495,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
632,uri,http://www.wikidata.org/entity/Q28119223,en,literal,Wind Tre,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-12-31T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q25245117,literal,"http://www.wikidata.org/entity/Q111833676, http://www.wikidata.org/entity/Q111833441, http://www.wikidata.org/entity/Q107000985, http://www.wikidata.org/entity/Q16657998",literal,,literal,http://www.wikidata.org/entity/Q42784,literal,,it,literal,Wind Tre S.p.A.,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,-2620000000,,,,,,,,,,wd:Q38
633,uri,http://www.wikidata.org/entity/Q3943661,en,literal,SISA,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-05-22T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
634,uri,http://www.wikidata.org/entity/Q3726202,en,literal,Ente Autonomo Volturno,http://www.w3.org/2001/XMLSchema#dateTime,literal,1904-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2634,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
635,uri,http://www.wikidata.org/entity/Q381955,en,literal,Azienda Trasporti Milanesi,http://www.w3.org/2001/XMLSchema#dateTime,literal,1931-05-22T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q178512,literal,,literal,,literal,http://www.wikidata.org/entity/Q490,literal,,it,literal,Azienda Tranviaria Municipale Milano,http://www.w3.org/2001/XMLSchema#decimal,literal,9588,,,,,,,,,,,,,wd:Q38
636,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q29,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,,,,wd:Q38
637,uri,http://www.wikidata.org/entity/Q41171672,en,literal,Aldi Süd,http://www.w3.org/2001/XMLSchema#dateTime,literal,1960-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q215,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q2899,literal,http://www.wikidata.org/entity/Q125054,,,,,,,,,,,,,,,,,,,wd:Q38
638,uri,http://www.wikidata.org/entity/Q1003155,en,literal,Buitoni,http://www.w3.org/2001/XMLSchema#dateTime,literal,1827-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q52098, http://www.wikidata.org/entity/Q490",literal,,,,,,,,,,,,,,,,,,,,wd:Q38
639,uri,http://www.wikidata.org/entity/Q7065448,en,literal,NOW TV,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-07-17T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
640,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,,,,wd:Q38
641,uri,http://www.wikidata.org/entity/Q4002388,en,literal,UTET,http://www.w3.org/2001/XMLSchema#dateTime,literal,1854-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q165154,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q490,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
642,uri,http://www.wikidata.org/entity/Q55433734,en,literal,Iliad Italia,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-08-02T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q25245117,literal,,literal,,literal,http://www.wikidata.org/entity/Q490,literal,,it,literal,Iliad Italia S.p.A.,,,,,,,,,,,,,,,,wd:Q38
643,uri,http://www.wikidata.org/entity/Q1422,en,literal,Juventus FC,http://www.w3.org/2001/XMLSchema#dateTime,literal,1897-11-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,http://www.wikidata.org/entity/Q116178537,literal,http://www.wikidata.org/entity/Q495,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
644,uri,http://www.wikidata.org/entity/Q121539507,en,literal,ComparaSemplice.it,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q220,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
645,uri,http://www.wikidata.org/entity/Q4013942,en,literal,Virgin Active,http://www.w3.org/2001/XMLSchema#dateTime,literal,1998-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q145,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q84,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
646,uri,http://www.wikidata.org/entity/Q2222482,en,literal,Sanpellegrino S.p.A.,http://www.w3.org/2001/XMLSchema#dateTime,literal,1899-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q4899370,literal,,literal,,literal,http://www.wikidata.org/entity/Q490,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
647,uri,http://www.wikidata.org/entity/Q3990930,en,literal,Thun,http://www.w3.org/2001/XMLSchema#dateTime,literal,1950-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q6526,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
648,uri,http://www.wikidata.org/entity/Q21282762,en,literal,Segafredo Zanetti,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,"http://www.wikidata.org/entity/Q171141, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q94979,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
649,uri,http://www.wikidata.org/entity/Q7065448,en,literal,NOW TV,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-07-17T00:00:00Z,uri,http://www.wikidata.org/entity/Q39,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
650,uri,http://www.wikidata.org/entity/Q643447,en,literal,Rai 3,http://www.w3.org/2001/XMLSchema#dateTime,literal,1979-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q220,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
651,uri,http://www.wikidata.org/entity/Q89356169,,literal,Q89356169,http://www.w3.org/2001/XMLSchema#dateTime,literal,1928-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
652,uri,http://www.wikidata.org/entity/Q2748031,en,literal,Gagosian Gallery,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q148,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q65,literal,,,,,,,,,,,,,,,,,,,,wd:Q38
653,uri,http://www.wikidata.org/entity/Q96240525,en,literal,Eni Plenitude,http://www.w3.org/2001/XMLSchema#dateTime,literal,2017-07-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q2151621,literal,,literal,,literal,http://www.wikidata.org/entity/Q30029861,literal,,it,literal,Eni Plenitude S.p.A. Società Benefit,http://www.w3.org/2001/XMLSchema#decimal,literal,1573,http://www.w3.org/2001/XMLSchema#decimal,literal,225000000,,,,,,,,,,wd:Q38
